,train,test
0.1,0.20125418319366872,0.016745271789841355
0.2,0.3994329334120266,0.014933430787641555
0.3,0.6419554057880305,0.011960543587338179
0.4,0.8269107494037599,0.010579964995849877
0.5,1.1419742592028341,0.009174150798935443
0.6,1.4101323651964777,0.005816169397439808
0.7,1.7359607290010899,0.004508451791480184
0.8,2.176390999590512,0.0018377328291535378
0.9,2.2910604436066935,0.0010268459911458195
