,train,test
0.1,0.018427654204424472,0.0051046923967078325
0.2,0.01887547258520499,0.0027828924008645116
0.3,0.029065383388660847,0.0024420687928795814
0.4,0.054051899421028796,0.0023002111935056745
0.5,0.06652626760769635,0.0016654610051773488
0.6,0.11170166240772232,0.0008142417995259166
0.7,0.09454613318666816,0.000698494422249496
0.8,0.08953538099303841,0.0007020681863650679
0.9,0.1130043469951488,0.0003654025960713625
