mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0077779293060302734,0.0011542686590385268,0.0011942386627197266,0.0004004849380153716,1,{'SVM__max_iter': 1},0.5094015772382866,0.5115586825421368,0.5059533013762176,0.5019019638162981,0.5156950672645739,0.5089021184475025,0.004714841089254576,7,0.5068578939229936,0.511061929797433,0.5139303386423378,0.5066220813360136,0.5076967682078244,0.5092338023813205,0.0028364768489073187
0.010990142822265625,0.006997786713971814,0.0013771533966064453,0.0004921852398597083,2,{'SVM__max_iter': 2},0.45788619143343123,0.4998762950363382,0.4499690737590845,0.4583964744085356,0.5089686098654709,0.4750193289005721,0.02436309264889517,10,0.4629117055821865,0.4832109169630431,0.44957862996752734,0.4893497757847533,0.5030829596412555,0.47762679758775317,0.019078052484903053
0.009169673919677735,0.00040170366915414133,0.0018136024475097657,0.0007423953411165514,4,{'SVM__max_iter': 4},0.4487629503633832,0.4297819700015462,0.43377145507963505,0.42192670480903044,0.4282279263955466,0.4324942013298283,0.008983683604939115,12,0.446605845059533,0.4298206278026905,0.43465478583578154,0.4229878614504406,0.42695995051801444,0.43220581413329195,0.008142938089428902
0.009177970886230468,0.0004136768165546986,0.001996755599975586,1.2256662978369905e-05,8,{'SVM__max_iter': 8},0.49999999999999994,0.4282279263955465,0.43489253131281885,0.506726457399103,0.4832689036647595,0.4706231637544456,0.03286455629722028,11,0.49999999999999994,0.42731753517859894,0.43428946961496817,0.5126121076233183,0.4804236895005411,0.4709285603834853,0.03440107172919611
0.011771965026855468,0.0004227511799679221,0.0021908760070800783,0.0003975454445249942,16,{'SVM__max_iter': 16},0.5034482758620689,0.44227617133137453,0.43581258698005254,0.506726457399103,0.49999999999999994,0.47765269831451973,0.031661303696505265,9,0.5006030616978505,0.44054816762022575,0.42658303695685773,0.5117713004484304,0.49999999999999994,0.47590111334467294,0.03509904939829
0.01815686225891113,0.002220490388534459,0.0035794734954833984,0.0007919083868321183,32,{'SVM__max_iter': 32},0.4547007886191433,0.4813669398484613,0.4789778877377454,0.5442399876295037,0.5043915262099892,0.4927354260089685,0.030178570270511615,8,0.45784753363228686,0.47429642801917415,0.4571207669707745,0.5524122467914024,0.5176260244317302,0.49186059996907366,0.0374235322899988
0.028923654556274415,0.002949798181506387,0.006380653381347657,0.0013538175280923843,64,{'SVM__max_iter': 64},0.4961806092469459,0.5392144734807482,0.5552033400340188,0.5185402814287923,0.6135302304004947,0.5445337869181999,0.0397902897473199,6,0.5098268130508735,0.556672336477501,0.5400475490954072,0.527941858667079,0.597603216329055,0.5464183547239831,0.029819266229217125
0.05225811004638672,0.0029399836405199055,0.010772943496704102,0.0007376669912701915,128,{'SVM__max_iter': 128},0.6513298283593628,0.5849698469151072,0.6726302767898561,0.6728235657955774,0.648507808875831,0.646052265347147,0.032211915270051454,5,0.6593455234266273,0.5923380238132054,0.677137776403278,0.6911705582186484,0.6199706200711304,0.647992500386578,0.036675139981890946
0.09734597206115722,0.00285396864012058,0.021932172775268554,0.0025404549334894517,256,{'SVM__max_iter': 256},0.8802458636152773,0.8416808411937526,0.8666228544920362,0.8205040977269213,0.8595330137621771,0.8537173341580329,0.020746728400504028,4,0.9180299984536878,0.8855903046234729,0.9139361373125096,0.8926240915416731,0.88785371888047,0.8996068501623625,0.013624238877262173
0.2010641098022461,0.008140551567682678,0.04428720474243164,0.002325716411477026,512,{'SVM__max_iter': 512},0.9064558527910931,0.9074918818617594,0.9043837946497603,0.8986933663213237,0.9293026132673574,0.9092655017782588,0.010470213030058847,1,0.9752106850162363,0.9720214164218339,0.9706413329209833,0.9765907685170868,0.9774103139013453,0.9743749033554971,0.0026191890163567775
0.301190185546875,0.014778050193379057,0.059046030044555664,0.003486403329478096,1024,{'SVM__max_iter': 1024},0.9095639400030926,0.9022344209061386,0.9064558527910931,0.8842121540126797,0.9251662285449204,0.905526519251585,0.013175907447554624,2,0.9742423070975722,0.9719576310499458,0.9720446111025203,0.9752338796969228,0.973208210916963,0.9733373279727846,0.0012654838899246127
0.32513747215270994,0.00899001659305191,0.0660172939300537,0.0032998909674942863,2048,{'SVM__max_iter': 2048},0.9055976496056904,0.9011133446729548,0.9030926240915416,0.8790397402195762,0.9286145044069893,0.9034915725993503,0.015743598684406657,3,0.9740915416731096,0.9725181691665378,0.9720446111025205,0.9753633833307562,0.9733589763414258,0.97347533632287,0.001176529965979537
