,train,test
0.1,0.16113315558759495,1.6382256763987244
0.2,0.37580336519749835,2.514820199797396
0.3,0.7492433586274274,2.907918618025724
0.4,1.0753625852055848,3.163995400595013
0.5,1.461888429801911,3.0557045971974732
0.6,1.9845902332104743,2.809193916001823
0.7,2.2504215799854137,2.1603207369917072
0.8,2.7158997778082266,1.6180305985966696
0.9,3.2592474681907335,0.8737339557963424
