,0,1,2,3,4
147,0.9931506849315067,0.9919354838709677,0.9919354838709677,0.9919354838709677,0.9919354838709677
154,0.9934210526315789,0.9921875,0.9921875,0.9921875,0.9921875
161,0.9935897435897436,0.9921875,0.9921875,0.9921875,0.9921875
169,0.9878048780487805,0.9876965637740246,0.9876965637740246,0.9876965637740246,0.9876965637740246
176,0.9879518072289156,0.986111111111111,0.986111111111111,0.986111111111111,0.986111111111111
184,0.9883720930232558,0.9864864864864863,0.9864864864864863,0.9864864864864863,0.9864864864864863
191,0.9887640449438201,0.9827547084184253,0.9827547084184253,0.9827547084184253,0.9827547084184253
198,0.989010989010989,0.9831400914796298,0.9831400914796298,0.9831400914796298,0.9831400914796298
206,0.9838709677419355,0.983886766578509,0.983886766578509,0.983886766578509,0.983886766578509
213,0.9842105263157894,0.9804227941176471,0.9804227941176471,0.9804227941176471,0.9804227941176471
220,0.9845360824742267,0.9850427350427351,0.9850427350427351,0.9850427350427351,0.9850427350427351
228,0.9848484848484849,0.9855436081242532,0.9855436081242532,0.9855436081242532,0.9855436081242532
235,0.9848484848484849,0.985986211031175,0.985986211031175,0.985986211031175,0.985986211031175
242,0.985148514851485,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9897959183673469
250,0.9854368932038835,0.99,0.99,0.99,0.99
257,0.9872547794577033,0.9904761904761904,0.9904761904761904,0.9904761904761904,0.9904761904761904
264,0.9785714285714289,0.9906542056074767,0.9906542056074767,0.9906542056074767,0.9906542056074767
272,0.9792915833888519,0.9910714285714285,0.9910714285714285,0.9910714285714285,0.9910714285714285
279,0.9840014808546648,0.9913043478260868,0.9913043478260868,0.9913043478260868,0.9913043478260868
287,0.9630239520958082,0.9915966386554623,0.9915966386554623,0.9915966386554623,0.9915966386554623
294,0.9809297912713474,0.9918032786885247,0.9918032786885247,0.9918032786885247,0.9918032786885247
433,0.958768451200705,0.9600434096290449,0.9600434096290449,0.9600434096290449,0.9600434096290449
573,0.9462669539865636,0.957968804679298,0.957968804679298,0.957968804679298,0.957968804679298
712,0.9526740864769032,0.9546412812551072,0.9552674494455315,0.9552674494455315,0.9552674494455315
852,0.9381748519679554,0.9438349007314525,0.946909090909091,0.946909090909091,0.946909090909091
991,0.9403579504245061,0.9412581594777935,0.9435986747090307,0.9435986747090307,0.9435986747090307
1131,0.9428412874583796,0.938081618714249,0.932612475336498,0.932612475336498,0.932612475336498
1270,0.938366440071742,0.9380640539467229,0.9307260605778602,0.9307260605778602,0.9307260605778602
1410,0.9424081343824238,0.9359257324819301,0.931146572104019,0.931146572104019,0.931146572104019
1549,0.934249853179708,0.9305810937412607,0.929125999776274,0.9282661238138211,0.9282661238138211
1688,0.9313601085962169,0.930727122495352,0.9296928025496503,0.9313136212966433,0.9313136212966433
1828,0.9363108233581771,0.9283658310120707,0.9298802981254236,0.9331039127332195,0.9331039127332195
1967,0.9288185664950749,0.9261355532215609,0.9252305900251986,0.9344518303367404,0.9344518303367404
2107,0.9284664013772471,0.9241356927158298,0.9282627305995353,0.932702205882353,0.932702205882353
2246,0.9309090307614057,0.9253575873861283,0.9275641052148419,0.9331506973936128,0.9316267948542323
2386,0.9271712428594937,0.9270074226004373,0.9295793272056232,0.932776393427208,0.9292602925513292
2525,0.9269434197016845,0.9269829596152502,0.927775405382964,0.9359921289212063,0.9268007465135683
2665,0.9264931141546904,0.9278976234651375,0.9281769309714825,0.9357955894215086,0.9298574668000641
2804,0.9274893924154971,0.9265471484976415,0.9260287808805097,0.9329901750384906,0.927334727962311
2944,0.9286087057368178,0.9298380238132055,0.9276615896087829,0.9352269212927168,0.9255276789856193
