,0,1,2,3,4
639,0.7444168210109876,0.7876556810083045,0.7876556810083045,0.7876556810083045,0.7876556810083045
671,0.7443555532389584,0.7736348321132919,0.7736348321132919,0.7736348321132919,0.7736348321132919
703,0.7469973828873794,0.7640696265842767,0.7640696265842767,0.7640696265842767,0.7640696265842767
735,0.7453870757696608,0.7678992033671458,0.7678992033671458,0.7678992033671458,0.7678992033671458
767,0.7453971440767604,0.7709459354318249,0.7709459354318249,0.7709459354318249,0.7709459354318249
799,0.7394752002769578,0.7665662215284815,0.7665662215284815,0.7665662215284815,0.7665662215284815
831,0.7355961042683848,0.7680106241098541,0.7680106241098541,0.7680106241098541,0.7680106241098541
863,0.7313234928164218,0.773638088993119,0.773638088993119,0.773638088993119,0.773638088993119
895,0.7399704311613522,0.7672615351093368,0.7672615351093368,0.7672615351093368,0.7672615351093368
927,0.7384530382496259,0.7668533967877755,0.7668533967877755,0.7668533967877755,0.7668533967877755
959,0.7392158209724409,0.7650230692568094,0.7650230692568094,0.7650230692568094,0.7650230692568094
991,0.7442821822751219,0.7590943205950749,0.7590943205950749,0.7590943205950749,0.7590943205950749
1023,0.7371879573912775,0.7573723703823897,0.7573723703823897,0.7573723703823897,0.7573723703823897
1055,0.7361715979232464,0.7660557328655467,0.7660557328655467,0.7660557328655467,0.7660557328655467
1087,0.7292702465122166,0.7597758203765711,0.7597758203765711,0.7597758203765711,0.7597758203765711
1119,0.7237096378720138,0.7553126732758876,0.7553126732758876,0.7553126732758876,0.7553126732758876
1151,0.7189826811661773,0.7503060915949809,0.7503060915949809,0.7503060915949809,0.7503060915949809
1182,0.7185919724353619,0.747244792716789,0.747244792716789,0.747244792716789,0.747244792716789
1214,0.7181381545354055,0.7444499093054457,0.7444499093054457,0.7444499093054457,0.7444499093054457
1246,0.7182988588683142,0.7421293384587654,0.7421293384587654,0.7421293384587654,0.7421293384587654
1278,0.7235391146368023,0.7462249475088157,0.7462249475088157,0.7462249475088157,0.7462249475088157
1884,0.7212658066475502,0.7260160783080293,0.7260160783080293,0.7260160783080293,0.7260160783080293
2490,0.6968419171386648,0.7172018343032335,0.7172018343032335,0.7172018343032335,0.7172018343032335
3096,0.7084810786045612,0.7163838683072239,0.7175754354209489,0.7175754354209489,0.7175754354209489
3702,0.7062435472714511,0.7168462758107391,0.7122951066244392,0.7122951066244392,0.7122951066244392
4307,0.7029008645128632,0.7079746541121338,0.7102939848259203,0.7102939848259203,0.7102939848259203
4913,0.7038747677380199,0.7125138272576861,0.7085882634379712,0.7085882634379712,0.7085882634379712
5519,0.7061844540445272,0.7116941619540561,0.7024654176173867,0.7024654176173867,0.7024654176173867
6125,0.70397209573939,0.7093682442737075,0.7067775176529528,0.705212282312446,0.705212282312446
6731,0.7044736171148,0.7104001738129059,0.7100286262851067,0.7070255794156207,0.7070255794156207
7336,0.7064135863533791,0.7094592748786485,0.7116221266177417,0.7076907927254931,0.7076907927254931
7942,0.7071207313620407,0.7091912056701697,0.7104399994305791,0.7082594222867424,0.7082594222867424
8548,0.7073097425558463,0.7103472788400443,0.7120579021929132,0.7094979228906082,0.7094979228906082
9154,0.7087616548607356,0.7096923694015048,0.711751397685885,0.7051079577483939,0.7052263075200891
9760,0.7074011677445984,0.7108436295582654,0.7119367217668124,0.7081515398840117,0.707146992860659
10365,0.7079038682704611,0.7081940018221112,0.7098383279054924,0.7063812598994488,0.7070390665611183
10971,0.7096647192434788,0.7103918684267101,0.7129712248894957,0.7102925951758875,0.7073999559183348
11577,0.7086242418538621,0.7105464601409637,0.7133445134177047,0.7103761919395508,0.710188747378213
12183,0.7085484787437512,0.7108798723726945,0.7121038034770545,0.7086880162402798,0.7103010598914928
12789,0.7076249831711192,0.7104007668793054,0.7108236154542652,0.7090341708903646,0.710046072018272
