,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
109,0.8267882347106934,0.09658583231567482,0.0033913135528564455,0.00048799381513117305,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.9336570334749519,0.9229559107618835,0.91378004412197,0.9012690477637162,0.893785205766358,0.9130935193893164,0.014376051097929058,83,0.900073592767475,0.9231268227754237,0.9140412924126307,0.9219564171650427,0.9183314698652703,0.9155059189971684,0.0083423337575432
110,0.7737300395965576,0.23914009509725412,0.0031919479370117188,0.00039875582550958684,0.01,"(50, 50)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.9469327692449183,0.9030282635158453,0.91378004412197,0.9112158450675023,0.908207058373637,0.9166365472951236,0.015570245787812298,59,0.9224758621153417,0.9026902427561502,0.9145712527243701,0.9221513413953734,0.9296383359160802,0.9183054069814631,0.009147638466578515
111,0.862492036819458,0.3169393685811983,0.0035908699035644533,0.0004873902650065832,0.01,"(50, 50)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.9280524958987576,0.9010762322494626,0.9040989064634808,0.9114323269776042,0.9036662595250773,0.9096674940226355,0.009819781466169538,120,0.8994175628414153,0.8994719254445993,0.9082078395112955,0.9295840833988276,0.9287233256144581,0.9130809473621191,0.01351057534432385
112,1.12179856300354,0.243561414613318,0.003789997100830078,0.00039868367629362244,0.01,"(50, 50)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.9462800422774688,0.9185861412670493,0.9064836111209595,0.91378004412197,0.910783189611382,0.9191868839691004,0.014113659355044115,35,0.925907439345965,0.9212926274593548,0.9119591346153842,0.9309846105129704,0.9296925947662885,0.9239672813399926,0.006886736480806012
113,0.8730644702911377,0.20636469347630537,0.004189014434814453,0.0003988751236427324,0.01,"(50, 50)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.9423343498752423,0.9233886915853566,0.9309626964536103,0.9084232331936041,0.9056187125146623,0.9221488589452137,0.013772525299430006,20,0.9196860242111632,0.9226065837345373,0.9269373604915243,0.928909905581351,0.9291811759568112,0.9254642099950775,0.003725916939962328
114,0.29162001609802246,0.06394351109465518,0.0019946575164794924,9.536743164062499e-08,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.7935034802784212,0.7586612860901714,0.744794862355301,0.730081043972736,0.7182480466169917,0.7490656058530706,0.02606137577333334,373,0.7448729877178256,0.7460360187085936,0.7345171246379951,0.7490391693711302,0.7748376836999237,0.7498605968270936,0.013412347989426096
115,0.5794497489929199,0.028496703040656234,0.0019948482513427734,2.611744678045111e-07,0.01,"(50,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.8938512420635872,0.8622733867461134,0.8906892868097365,0.8714613446164486,0.827385333172759,0.8691355174297197,0.023961749129204648,351,0.8659096597995671,0.8728320479320063,0.8617217480397801,0.8705968117550709,0.8779335819932597,0.8697987699039368,0.005592428340502898
116,0.38058180809020997,0.15197007308926505,0.0023940086364746095,0.0004888698031519313,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.8938512420635875,0.8847854609067516,0.9139555213255272,0.8828351695895109,0.870155084291443,0.8891169057932605,0.014539018483171337,306,0.8740025542441628,0.8876357806782185,0.9041640732041014,0.8885672387368904,0.9172391469098335,0.8943217587546414,0.014918208397723558
117,0.516019630432129,0.09598159523006175,0.001994466781616211,2.86102294921875e-07,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.8956258120398436,0.8872452957414101,0.8935691918984058,0.851572756393427,0.8309888786356504,0.8718054233209775,0.025901961447303067,346,0.8761000737113653,0.8810816883380861,0.8703357179508446,0.8466822611604518,0.885888041479444,0.8720175565280384,0.013681531764914642
118,0.4807143688201904,0.06060346226041911,0.0021940231323242187,0.0003990652598506682,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 6}",0.9086476409006163,0.8982484568545746,0.9045319678757717,0.8830506595721113,0.8583333969139098,0.8905659250991139,0.018310206253411624,297,0.8773366542907011,0.9050771978991238,0.8851093328871168,0.8949669323565511,0.8988703721512246,0.8922720979169435,0.009890830301511394
119,0.5345702171325684,0.20400427524536574,0.0021941661834716797,0.0003986358927767803,0.01,"(50,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 7}",0.9259946887264692,0.8956241078044367,0.9064836111209595,0.9064836111209595,0.8576911599092983,0.8984596061688999,0.02261438665847659,227,0.8970556984484407,0.8979414764830291,0.8914492026291165,0.9130229317946481,0.9054030784032657,0.9009744775517001,0.007484177211162239
120,0.44879965782165526,0.08960929835079177,0.001994752883911133,4.672030911985737e-07,0.01,"(50,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 8}",0.9284876905041028,0.8934183624203922,0.9012690477637162,0.8886597128721608,0.8669819385977271,0.8957683874440826,0.01992940960866105,250,0.8956268859620998,0.8994638886580276,0.8995271997710679,0.901984339670208,0.9064301287220375,0.9006064885566882,0.003551903694576022
121,0.5457403659820557,0.08507968899394064,0.0021941661834716797,0.0003988744680993653,0.01,"(50,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 9}",0.9237076480844444,0.8865085934076655,0.894001324099134,0.8935691918984058,0.8909050707703131,0.8977416150766909,0.013258439095474028,234,0.8943029661877541,0.8924559715525219,0.8957907093744755,0.9082078395112955,0.9107298059147563,0.9002974585081607,0.007604493982317263
122,0.49846634864807127,0.13554687903880644,0.002194070816040039,0.0003990412150160355,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",0.9237076480844444,0.8905531141464543,0.9012690477637162,0.8988592213379508,0.8239404950352586,0.8876718895244026,0.03369951670711179,312,0.8884676280893853,0.89930160500729,0.9052411185842971,0.9112636106129031,0.8842993019162373,0.8977146528420226,0.010081859626670436
123,0.30837502479553225,0.05772635895883139,0.0027925968170166016,0.0007462254724290965,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",0.9251250264140309,0.8954085743163941,0.9090723755515399,0.9006208774355925,0.86590900493399,0.8992310013209828,0.019464525465306894,211,0.8953703303702919,0.8989772133203147,0.8940489605423099,0.9072883410365334,0.9023667509073843,0.8996103192353668,0.004813667490181771
124,0.4860995292663574,0.28849645386691664,0.001994943618774414,8.869683855885637e-07,0.01,"(50,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 20}",0.9084305104186575,0.9002133749674751,0.906267231629586,0.909288962548887,0.8712467580505739,0.8990909484851398,0.014276629693856829,216,0.8803692098058059,0.9029065440683837,0.9048622810553143,0.9232673181760039,0.9133371637648915,0.9049485033740797,0.014242663397759075
125,0.42067532539367675,0.16815012988321318,0.002792072296142578,0.00039992333879854,0.01,"(50,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 25}",0.91270256142185,0.8802565339442113,0.8909050707703131,0.8960045135796875,0.8689065226440872,0.8897579456871776,0.014778662730044715,299,0.8728950377669967,0.8915193603180237,0.8882534689040098,0.9059971939460874,0.9072942664072694,0.8931918654684774,0.012664915305739417
126,0.5728675842285156,0.23533352033120578,0.0029932975769042967,3.009745376216793e-06,0.01,"(50,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 30}",0.945183681940825,0.8878907691496674,0.9067000939621268,0.8957885863840204,0.888012434345428,0.9047202307165637,0.021374000146817472,154,0.9186386084938264,0.9022536044081022,0.9063759892489169,0.9080995664974649,0.9137161751005027,0.9098167887497628,0.00574490084098647
127,0.5614981174468994,0.12982501644679398,0.002792549133300781,0.0007462765594539007,0.01,"(50,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 35}",0.9311869720863845,0.8988960332005026,0.9067000939621268,0.8962205448976793,0.8796886594525932,0.9025427434940602,0.01681472586917307,177,0.8962876576520563,0.9005604959146604,0.90556537985678,0.9104119698931831,0.9101952439659791,0.9046041494565318,0.005503276293643889
128,0.5469365596771241,0.08844382220017026,0.0023941993713378906,0.00048793560698846806,0.01,"(50,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 40}",0.9307514207535253,0.9060471982517341,0.8962205448976795,0.8966529202020379,0.8773896757654529,0.9014174056924635,0.01737407822822652,188,0.9052397183577777,0.9015998870855697,0.9011683835318223,0.9011683835318223,0.9083702974510537,0.9035093339916092,0.0028715599038178544
129,0.4288527488708496,0.11835798384791987,0.002792644500732422,0.00039830220668995704,0.01,"(50,)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 45}",0.9186630053972158,0.8862928348909678,0.901485311915504,0.8911209593105713,0.869121163971511,0.8933401360103399,0.01642527386942875,273,0.8934078981289209,0.8951138213316013,0.8928154146714093,0.9045913092864672,0.9056727641669894,0.8983202415170777,0.005623188541308754
130,0.4330411434173584,0.16084394029022545,0.0025932788848876953,0.0004885193776827495,0.01,"(50,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 50}",0.9278350515463915,0.9107530341658225,0.9067000939621268,0.9066967106225524,0.8811150285297997,0.9066237004947418,0.014951753188505928,143,0.9024736889260562,0.9077774959921378,0.8951422078923196,0.9170859403846342,0.9209269918625486,0.9086812650115392,0.009415447532768939
131,0.5884261131286621,0.19397822568583817,0.0029920101165771484,4.90933901833868e-07,0.01,"(50,)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 55}",0.9257771198984983,0.9158427224649358,0.9012690477637162,0.9086395109475407,0.8519996584961149,0.9007108226522295,0.025663402660809864,197,0.8941410164657299,0.9136721259770637,0.9031270372335317,0.924466783622545,0.8959649719894547,0.906274387057665,0.011393843651540891
132,0.46794843673706055,0.10616669038850368,0.0037896156311035155,0.0007461493762284409,0.01,"(50,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 60}",0.9334391336818518,0.8907686092313928,0.9010528873495387,0.8933532824195531,0.8417234323373891,0.8920739699992822,0.029429728256714787,290,0.8960176604502432,0.9006686942038322,0.9075077682262631,0.906105388864009,0.8862939125653617,0.899318684861942,0.0076874497504316845
133,0.4370309829711914,0.06516005146369402,0.001596212387084961,0.0004885193078675993,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.796225720818986,0.7515351924305825,0.7581873839275429,0.7405300793648899,0.6894466071674464,0.7471931729586714,0.03441943484397896,379,0.7580112746526517,0.7509403784899487,0.7420973959350013,0.759531752095906,0.7631738554915587,0.7547509313330132,0.007470796586013483
