,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
232,0.11987905502319336,0.019466080608652337,0.0005985260009765625,0.0004886944333937081,0.001,"(25,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 6}",0.7950188291680932,0.7476075105996365,0.80323036543509,0.7556632344033918,0.7904023512719164,0.7783858918644132,0.022370208108148812,281,0.7738821523304282,0.7969029578740418,0.7910888245819434,0.7781329386555921,0.7761545571938037,0.7832322861271618,0.009078932272124543
233,0.19647479057312012,0.05187261041296978,0.0009969234466552734,4.90933901833868e-07,0.001,"(25,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 7}",0.7809523330044104,0.745043408035534,0.7873410054512417,0.7291540480516857,0.764974156278504,0.7614979523309603,0.021798483501209494,298,0.7611737400530504,0.7505864940687887,0.7603415140603945,0.7830060306169785,0.7685286536492357,0.7647272864896897,0.010773927617377955
234,0.22100830078125,0.06918209080852766,0.000797891616821289,0.00039894584759375934,0.001,"(25,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 8}",0.8094729846748696,0.8123864324651726,0.8422370280637997,0.8412275388653341,0.8274703557312253,0.8265532787144106,0.013820583294251397,235,0.8105374510546924,0.8524729947646293,0.8451567297709249,0.8409441339548033,0.8305472466165945,0.8359317112323289,0.014544416926434421
235,0.15139503479003907,0.0539270059116318,0.0007980823516845703,0.0003990412435060334,0.001,"(25,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 9}",0.8150915278812654,0.7965475469412476,0.8167373309105592,0.8198970321017564,0.8124607276781189,0.8121476501212862,0.008164055963107293,254,0.8156009220664394,0.8212176102851839,0.8204775895204223,0.8281870595771939,0.7610364217365206,0.8093039206371522,0.02446533666514486
236,0.21063661575317383,0.06807387060651421,0.0009975433349609375,2.611744678045111e-07,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.7546569466540468,0.7828588734100546,0.7485261457702402,0.7321825156470825,0.7915779872301612,0.7619490275806475,0.0220599625758352,297,0.7463796261210054,0.8106253727716538,0.7699352757957985,0.7672248116812829,0.8074724964312198,0.7803275165601921,0.024847329159202795
237,0.18483424186706543,0.05123697273171443,0.0009975433349609375,1.5078914929239175e-07,0.001,"(25,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.8943049318323701,0.8556531395114072,0.8501110438118313,0.8350494649707247,0.837620350663829,0.8545653900652277,0.021308531781403944,206,0.867159277504105,0.8886346064635844,0.8604077845766419,0.8535355320417944,0.8431092273779678,0.8625692855928188,0.01526724358507855
238,0.24773697853088378,0.04496027882146551,0.000997304916381836,3.371747880871523e-07,0.001,"(25,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",0.9074954185713998,0.8584898041590954,0.8800524934383203,0.8676458711891781,0.8961082395865004,0.881961901779888,0.0179572542961972,172,0.892235063786788,0.8926991981267532,0.9075769290242772,0.8743731913671607,0.8894794120465882,0.8912727588703134,0.010560285969023444
239,0.14261832237243652,0.02473758618164604,0.0009973526000976562,2.78041453115716e-07,0.001,"(25,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",0.8840747528042371,0.8531798909751666,0.8747425802543914,0.8500201897839693,0.8356440660788488,0.8595473365652623,0.017522635331495506,195,0.8622805355563976,0.8789060946784777,0.8897678322914137,0.8705074112527335,0.8644276458155735,0.8731779039189191,0.010104346371400704
240,0.22559647560119628,0.07323252125550508,0.0009973526000976562,4.6231077741778654e-07,0.001,"(25,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",0.9135016211208893,0.8893902685241267,0.8963961235614779,0.9160811629315564,0.9071652984696463,0.904508862723605,0.010162160502476066,130,0.9123847416950865,0.9115421149130751,0.9130199474253904,0.9282930924031896,0.9099535554131966,0.9150386903699876,0.006706453270660727
241,0.16037073135375976,0.018715719792648074,0.0009975433349609375,3.015782985847835e-07,0.001,"(25,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 35}",0.9179269790764645,0.8578942055320008,0.9008378760347264,0.8874217645871189,0.8999543934326542,0.8928126252809295,0.019976976151875703,152,0.9057376531514463,0.8930195056219488,0.9034880381718174,0.9018136031279682,0.9088759855130217,0.9025869571172406,0.005337132474228154
