mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.009912061691284179,0.001097878983531394,0.0009599685668945313,7.432293001315973e-05,1,{'SVM__max_iter': 1},0.9008504716251737,0.910244317303232,0.884297201175197,0.9124864697695996,0.9150765424462656,0.9045910004638935,0.011225639073750562,12,0.9022286222359674,0.9034792021029843,0.9100316993969385,0.9056556363074068,0.9007422297819699,0.9044274779650534,0.0032320556483553787
0.011953496932983398,0.0006072964163486807,0.00041251182556152345,0.0004786822004922428,2,{'SVM__max_iter': 2},0.911713313746714,0.9152466367713005,0.8940389670635531,0.918609865470852,0.925336322869955,0.912989021184475,0.010486930515593771,11,0.9179410855110564,0.9191278800061853,0.9190215710530386,0.9124903355497139,0.9169939693830215,0.917114968300603,0.0024401346706329216
0.015500497817993165,0.0011156971938040552,0.0007936000823974609,0.00039723141482832735,4,{'SVM__max_iter': 4},0.9152466367713002,0.926882634915726,0.9049018091850933,0.9392995206432657,0.9254213700324725,0.9223503943095716,0.011594494161341892,10,0.929406989330447,0.9243853409618061,0.9250966445028609,0.9265849698469151,0.9242558373279727,0.9259459563940003,0.0019183555902469263
0.0320094108581543,0.003350772678306166,0.000798177719116211,0.0003990894399721107,8,{'SVM__max_iter': 8},0.9147286222359672,0.9223132828204733,0.9168857275398175,0.9410236585743001,0.9192129271687025,0.9228328436678521,0.009437436952403438,9,0.9319294108551105,0.927941858667079,0.9315196381629814,0.9257654244626566,0.9265617751662284,0.9287436214628112,0.0025348947507134426
0.0730013370513916,0.006993921985315527,0.0009928703308105468,1.0420392144476613e-05,16,{'SVM__max_iter': 16},0.9147286222359672,0.9240374207515079,0.9162826658419668,0.9410236585743001,0.9192129271687025,0.923057058914489,0.009526724731570199,1,0.9316491417968146,0.9288039276325962,0.9310886036802227,0.9260456935209523,0.9262815061079326,0.9287737745477036,0.00233584708416226
0.07239804267883301,0.00937714259889321,0.00039920806884765627,0.0004889280581915709,32,{'SVM__max_iter': 32},0.9147286222359672,0.9240374207515079,0.9162826658419668,0.9410236585743001,0.9192129271687025,0.923057058914489,0.009526724731570199,1,0.9316491417968146,0.9288039276325962,0.9310886036802227,0.9260456935209523,0.9262815061079326,0.9287737745477036,0.00233584708416226
0.07148957252502441,0.007159756678728092,0.0007981300354003906,0.00039906585810414773,64,{'SVM__max_iter': 64},0.9147286222359672,0.9240374207515079,0.9162826658419668,0.9410236585743001,0.9192129271687025,0.923057058914489,0.009526724731570199,1,0.9316491417968146,0.9288039276325962,0.9310886036802227,0.9260456935209523,0.9262815061079326,0.9287737745477036,0.00233584708416226
0.07596664428710938,0.0122942011244678,0.0005936145782470704,0.00048476730795835867,128,{'SVM__max_iter': 128},0.9147286222359672,0.9240374207515079,0.9162826658419668,0.9410236585743001,0.9192129271687025,0.923057058914489,0.009526724731570199,1,0.9316491417968146,0.9288039276325962,0.9310886036802227,0.9260456935209523,0.9262815061079326,0.9287737745477036,0.00233584708416226
0.07187590599060059,0.007544486946347325,0.0009975433349609375,1.5078914929239175e-07,256,{'SVM__max_iter': 256},0.9147286222359672,0.9240374207515079,0.9162826658419668,0.9410236585743001,0.9192129271687025,0.923057058914489,0.009526724731570199,1,0.9316491417968146,0.9288039276325962,0.9310886036802227,0.9260456935209523,0.9262815061079326,0.9287737745477036,0.00233584708416226
0.07333598136901856,0.007800663321731651,0.0009994983673095703,2.604770714520962e-06,512,{'SVM__max_iter': 512},0.9147286222359672,0.9240374207515079,0.9162826658419668,0.9410236585743001,0.9192129271687025,0.923057058914489,0.009526724731570199,1,0.9316491417968146,0.9288039276325962,0.9310886036802227,0.9260456935209523,0.9262815061079326,0.9287737745477036,0.00233584708416226
0.07067055702209472,0.00876224333533799,0.0010004997253417968,4.40810098606856e-06,1024,{'SVM__max_iter': 1024},0.9147286222359672,0.9240374207515079,0.9162826658419668,0.9410236585743001,0.9192129271687025,0.923057058914489,0.009526724731570199,1,0.9316491417968146,0.9288039276325962,0.9310886036802227,0.9260456935209523,0.9262815061079326,0.9287737745477036,0.00233584708416226
0.07275571823120117,0.010347772748058958,0.000598907470703125,0.000489006049362041,2048,{'SVM__max_iter': 2048},0.9147286222359672,0.9240374207515079,0.9162826658419668,0.9410236585743001,0.9192129271687025,0.923057058914489,0.009526724731570199,1,0.9316491417968146,0.9288039276325962,0.9310886036802227,0.9260456935209523,0.9262815061079326,0.9287737745477036,0.00233584708416226
