,train,test
0.1,0.12556667438475416,1.4811004223884083
0.2,0.33346570940921083,2.324956868006848
0.3,0.5905433007981629,2.796957168797962
0.4,0.9191816881997511,3.0001783250132577
0.5,1.336541142803617,3.0897479123901577
0.6,1.7190815493930132,2.7635405803914184
0.7,2.100256620394066,2.2996057520038446
0.8,2.5935320146149023,1.7164114136015995
0.9,3.0171100909938104,0.9093614101991989
