,0,1,2,3,4
1,1.0,1.0,1.0,1.0,1.0
2,1.0,1.0,0.9996808171082031,1.0,1.0
3,1.0,1.0,0.9996808171082031,1.0,0.9995544995544996
4,1.0,1.0,0.9995212256623046,1.0,0.9997029997029997
5,1.0,1.0,0.9998404085541016,1.0,0.9997029997029997
6,1.0,1.0,0.9995212256623046,1.0,0.9997029997029997
7,1.0,1.0,0.9995212256623046,1.0,0.9997029997029997
8,1.0,1.0,0.9992020427705076,1.0,0.9997029997029997
9,1.0,1.0,0.9993616342164061,1.0,0.9997029997029997
10,1.0,1.0,0.9992020427705076,1.0,0.9997029997029997
11,1.0,1.0,0.9992020427705076,1.0,0.9997029997029997
12,1.0,1.0,0.9988828598787106,1.0,0.9997029997029997
13,1.0,1.0,0.9988828598787106,1.0,0.9997029997029997
14,1.0,0.9992020427705075,0.998404085541015,1.0,0.9997029997029997
15,1.0,0.9992020427705075,0.9985636769869136,1.0,0.9997029997029997
16,0.9987228607918264,0.9988828598787104,0.9979253112033195,0.9993616342164059,0.9987454510276086
17,0.9987228607918264,0.9988828598787104,0.9979253112033195,0.9993616342164059,0.9987454510276086
18,0.9987228607918264,0.9988828598787104,0.9966485796361316,0.9992020427705074,0.9984262681358117
19,0.9987228607918264,0.9988828598787104,0.9976061283115225,0.9992020427705074,0.9984262681358117
20,0.9987228607918264,0.9988828598787104,0.9964889881902331,0.9990424513246089,0.9984262681358117
21,0.9987228607918264,0.9988828598787104,0.9966485796361316,0.9990424513246089,0.9984262681358117
22,0.9987228607918264,0.9988828598787104,0.9964889881902331,0.9990424513246089,0.9984262681358117
23,0.9987228607918264,0.9988828598787104,0.9964889881902331,0.9990424513246089,0.9984262681358117
24,0.9987228607918264,0.9988828598787104,0.9964889881902331,0.9990424513246089,0.9984262681358117
25,0.9987228607918264,0.9988828598787104,0.9966485796361316,0.9990424513246089,0.9984262681358117
26,0.9987228607918264,0.9988828598787104,0.9966485796361316,0.9987232684328119,0.9984262681358117
27,0.9987228607918264,0.9988828598787104,0.9966485796361316,0.9987232684328119,0.9984262681358117
28,0.9987228607918264,0.9988828598787104,0.9963293967443346,0.9987232684328119,0.9984262681358117
29,0.9987228607918264,0.9988828598787104,0.9964889881902331,0.9988828598787105,0.9984262681358117
30,0.9980842911877394,0.9988828598787104,0.9963293967443346,0.9987232684328119,0.9984262681358117
31,0.9982439335887612,0.9988828598787104,0.9963293967443346,0.9988828598787105,0.9984262681358117
32,0.9979246487867178,0.9988828598787104,0.9963293967443346,0.9987232684328119,0.9984262681358117
33,0.9979246487867178,0.9988828598787104,0.9963293967443346,0.9988828598787105,0.9984262681358117
34,0.9979246487867178,0.9988828598787104,0.9960102138525376,0.9987232684328119,0.9984262681358117
35,0.9979246487867178,0.9988828598787104,0.9961698052984361,0.9988828598787105,0.9984262681358117
36,0.9977650063856961,0.9988828598787104,0.9958506224066391,0.9988828598787105,0.9984262681358117
37,0.9977650063856961,0.9988828598787104,0.9961698052984361,0.9988828598787105,0.9984262681358117
38,0.9974457215836526,0.9988828598787104,0.9961698052984361,0.9988828598787105,0.9984262681358117
39,0.9973082754522917,0.9988828598787104,0.9961698052984361,0.9988828598787105,0.9984262681358117
40,0.9969889906502483,0.9988828598787104,0.9961698052984361,0.9988828598787105,0.9984262681358117
41,0.99714863305127,0.9988828598787104,0.9961698052984361,0.9988828598787105,0.9984262681358117
42,0.9969889906502483,0.9988828598787104,0.9960102138525376,0.9988828598787105,0.9984262681358117
43,0.996840446384057,0.9988828598787104,0.9960102138525376,0.9988828598787105,0.9984262681358117
44,0.9966808039830353,0.9988828598787104,0.9958506224066391,0.9988828598787105,0.9984262681358117
45,0.996840446384057,0.9988828598787104,0.9960102138525376,0.9988828598787105,0.9984262681358117
46,0.9965211615820134,0.9988828598787104,0.9958506224066391,0.9987232684328119,0.9984262681358117
47,0.9965211615820134,0.9988828598787104,0.9960102138525376,0.9988828598787105,0.9984262681358117
48,0.9965211615820134,0.9988828598787104,0.9958506224066391,0.9987232684328119,0.9984262681358117
49,0.9966808039830353,0.9988828598787104,0.9958506224066391,0.9988828598787105,0.9984262681358117
50,0.9963615191809919,0.9988828598787104,0.995531439514842,0.9988828598787105,0.9984262681358117
