mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.07512006759643555,0.01009472210937954,0.001197052001953125,0.00039889819238283776,relu,10.0,"(44,)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (44,), 'MLP__learning_rate_init': 0.064}",0.9454386911438294,0.9481516502318881,0.9519753727151864,0.9318320998438162,0.9424564085279304,0.9439731711623661,0.006830391334153074,2697,0.9490496211766352,0.9483709946481211,0.9439261109393897,0.9421780914664339,0.9446127152920949,0.945627506704535,0.00264804109492357
0.07480058670043946,0.017818722927900935,0.0012612342834472656,0.0003786546429453523,relu,10.0,"(44,)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (44,), 'MLP__learning_rate_init': 0.128}",0.9505759610788505,0.9456502935035818,0.9381118607676829,0.9261852655365086,0.9506667489520482,0.9422404820336766,0.009238946851277373,2718,0.95034250636511,0.9419447540533243,0.9337809828265117,0.936765619207178,0.9513733621611438,0.9428414449226536,0.007055086400088214
0.054465532302856445,0.0018643162890648688,0.001659059524536133,0.0004436782221082378,relu,10.0,"(22, 22)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (22, 22), 'MLP__learning_rate_init': 1e-06}",0.41425657480631717,0.41163373786350244,0.39983553372151165,0.3803578464649725,0.422150117019307,0.4056494385981868,0.014526878329317568,3361,0.4056648886654199,0.4049656983655121,0.4044973830352641,0.4130683621692902,0.4011713359296532,0.40587353363302786,0.003915040458820727
0.17988033294677735,0.041056337952010594,0.0010462760925292968,9.782318658662736e-05,relu,10.0,"(22, 22)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (22, 22), 'MLP__learning_rate_init': 0.001}",0.9507983946918821,0.9286313514435826,0.9606382903090498,0.9245320414528434,0.9544372391988569,0.9438098694166979,0.014469444708180021,2700,0.9525307167700936,0.9227464186213024,0.9517074357598208,0.9395230673090468,0.9569643172159172,0.944694391135236,0.012406433556627176
0.14648542404174805,0.020805348761139555,0.001316070556640625,0.00044691375364194535,relu,10.0,"(22, 22)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (22, 22), 'MLP__learning_rate_init': 0.002}",0.9555274752838396,0.9535702690469249,0.9630306348066573,0.9500353668899448,0.9528397951094002,0.9550018857964429,0.004384517257492072,2527,0.956624161447889,0.9544730226365005,0.9513083934613371,0.9583945494760974,0.9552106682055193,0.9552021590454686,0.0023624804857147077
0.12264680862426758,0.008097489749608807,0.001816701889038086,0.0003558162389123183,relu,10.0,"(22, 22)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (22, 22), 'MLP__learning_rate_init': 0.004}",0.957122371615578,0.9543677172127942,0.9669088634053049,0.9500353668899448,0.9567776253388338,0.9570435201077979,0.005543678546693251,2487,0.9572227248956146,0.9585105661006974,0.9553736461382396,0.9597906404214505,0.9587041912055824,0.9579203537523169,0.0015121593624591494
0.07586965560913086,0.005627633823093279,0.0015477180480957032,0.0004516348386689166,relu,10.0,"(22, 22)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (22, 22), 'MLP__learning_rate_init': 0.008}",0.9493147151666597,0.9543677172127942,0.9669088634053049,0.9476392007557597,0.9583750694282908,0.955320901093158,0.006922603702047807,2505,0.9529435447051888,0.9571831910877691,0.9575683787798998,0.9569984585307444,0.9587041912055824,0.9566795528618369,0.0019597082012589024
0.07200617790222168,0.006095792468806673,0.0011977672576904297,0.0003988989333877086,relu,10.0,"(22, 22)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (22, 22), 'MLP__learning_rate_init': 0.016}",0.9563805318529667,0.9559626135445326,0.9669088634053049,0.9493482048336331,0.9599725135177476,0.9577152800606157,0.005734933592972824,2464,0.9570028958730842,0.9579120026529718,0.9569698153321742,0.9582502079954073,0.9606986068418012,0.9581667057390877,0.0013615703825493536
0.06716609001159668,0.007343717979189999,0.0014256954193115235,0.0004023654223957354,relu,10.0,"(22, 22)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (22, 22), 'MLP__learning_rate_init': 0.032}",0.9579198197814471,0.957557509876271,0.9631941531527046,0.9518001509620269,0.9574647873951456,0.9575882447144635,0.0036066237695275304,2465,0.9586469442135308,0.9570113791512328,0.953056963325153,0.9607261568832667,0.9574799917823854,0.9573842870711138,0.002515406424874565
0.07093291282653809,0.012423591121766787,0.0013754844665527343,0.00037031483163849657,relu,10.0,"(22, 22)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (22, 22), 'MLP__learning_rate_init': 0.064}",0.9493147151666597,0.9512324306646665,0.9567055555950527,0.9509456489230902,0.9592295714672276,0.9534844495855489,0.003802101503654437,2560,0.951884274175856,0.9531179384108664,0.9484873881592459,0.9595019574600697,0.959426491083044,0.9544836098578164,0.004340326407326609
