,0,1,2,3,4
639,0.6119843316640083,0.674340487233315,0.674340487233315,0.674340487233315,0.674340487233315
671,0.6638830826056714,0.7136006351041303,0.7136006351041303,0.7136006351041303,0.7136006351041303
703,0.6824463197707463,0.6806709184162213,0.6806709184162213,0.6806709184162213,0.6806709184162213
735,0.6135941965798767,0.7003363822364299,0.7003363822364299,0.7003363822364299,0.7003363822364299
767,0.6838250186469041,0.6803841782475727,0.6803841782475727,0.6803841782475727,0.6803841782475727
799,0.7095540944311556,0.7186529175573878,0.7186529175573878,0.7186529175573878,0.7186529175573878
831,0.6896687271915468,0.6659162204937753,0.6659162204937753,0.6659162204937753,0.6659162204937753
863,0.6441252117852913,0.7154240939723562,0.7154240939723562,0.7154240939723562,0.7154240939723562
895,0.6485341862081169,0.6852911314558587,0.6852911314558587,0.6852911314558587,0.6852911314558587
927,0.6784220462010467,0.7088296939847532,0.7088296939847532,0.7088296939847532,0.7088296939847532
959,0.6678832929480167,0.7062542397181896,0.7062542397181896,0.7062542397181896,0.7062542397181896
991,0.6638281079414349,0.7280503495724099,0.7280503495724099,0.7280503495724099,0.7280503495724099
1023,0.7092880066415334,0.732882406906927,0.732882406906927,0.732882406906927,0.732882406906927
1055,0.698077925782193,0.7050332213332224,0.7050332213332224,0.7050332213332224,0.7050332213332224
1086,0.669473635136133,0.7557097834189737,0.7557097834189737,0.7557097834189737,0.7557097834189737
1118,0.7012471712760451,0.7708851483421783,0.7708851483421783,0.7708851483421783,0.7708851483421783
1150,0.6472620646956138,0.7340469701485003,0.7340469701485003,0.7340469701485003,0.7340469701485003
1182,0.6997930499194446,0.7454227469750383,0.7454227469750383,0.7454227469750383,0.7454227469750383
1214,0.6855902838262786,0.719383511133587,0.719383511133587,0.719383511133587,0.719383511133587
1246,0.6897026001249629,0.7417046012215223,0.7417046012215223,0.7417046012215223,0.7417046012215223
1278,0.708003337665626,0.7586106980693307,0.7586106980693307,0.7586106980693307,0.7586106980693307
1884,0.7328483850653605,0.7499603449750796,0.7499603449750796,0.7499603449750796,0.7499603449750796
2490,0.7503452442180882,0.7854807883511391,0.7854807883511391,0.7854807883511391,0.7854807883511391
3096,0.7864918745149474,0.8154153810891032,0.783035877413589,0.783035877413589,0.783035877413589
3701,0.7953175182968215,0.8102868113218943,0.8266057529992483,0.8266057529992483,0.8266057529992483
4307,0.8137898500639278,0.814031320544551,0.8064709405422114,0.8064709405422114,0.8064709405422114
4913,0.8215659542869131,0.8302751395631724,0.8220189356612035,0.8220189356612035,0.8220189356612035
5519,0.8336511700526612,0.8259876661317059,0.8437706376859129,0.8437706376859129,0.8437706376859129
6124,0.8260725093193961,0.8373650870100443,0.8295438990115128,0.8367749979388733,0.8367749979388733
6730,0.8404799394017806,0.8473430169369933,0.844720422816432,0.8391646611426469,0.8391646611426469
7336,0.8477790050726419,0.8524483782180827,0.8599922335314276,0.8390987275261779,0.8390987275261779
7942,0.8605851149556815,0.8710602011464322,0.8585758643338874,0.8655113272078329,0.8655113272078329
8547,0.861769313764916,0.8612249975505878,0.8581811856495798,0.8486127074875975,0.8486127074875975
9153,0.8614238128005579,0.8696720223695005,0.8724520251194302,0.8624206073777438,0.858478555609083
9759,0.8583127520000107,0.8661913584750511,0.860078112404882,0.8583570389921376,0.859902524562385
10365,0.869092762575881,0.8736507872209859,0.8614989932458259,0.8621985133496154,0.8702338779620229
10970,0.8673965196883461,0.8804928442510858,0.8798398574247817,0.8769745798079295,0.8633144257828614
11576,0.8722552080984729,0.8771362161628451,0.8666731500771904,0.8748886540996101,0.8723755297993742
12182,0.8781930285809945,0.8837236642218748,0.8734942882631606,0.8767363458024604,0.8770494274137332
12788,0.8805067645695794,0.8820014205476437,0.8862810475822107,0.8881269521833397,0.8786329684678971
