mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.08496789932250977,0.010246790694537811,0.007180547714233399,0.000746136732897197,1,{'MLP__max_iter': 1},0.6702027321213573,0.6665533842678173,0.6484902858040327,0.6850002046103368,0.6677530152305523,0.6675959970631303,0.01162235090770966,22,0.6729052039203978,0.6758517563010394,0.6686568585798731,0.6806212995324,0.6745247182917297,0.6745119673250881,0.0038982848578182415
0.14581036567687988,0.009677944992079033,0.007180690765380859,0.00074635290163671,2,{'MLP__max_iter': 2},0.7703441232748053,0.763893390207538,0.7733007485776252,0.7511903919657439,0.7725975902720007,0.7662675284462452,0.00823014882497468,21,0.7923089548059667,0.7864895289294275,0.7839109931296498,0.7595524855443063,0.7693113300339152,0.7783146584886531,0.012058746654704352
0.26628828048706055,0.0049264774070700516,0.00638284683227539,0.0004883051983727171,4,{'MLP__max_iter': 4},0.8281877193685168,0.8325227938546621,0.8307213189997252,0.8455406396742425,0.8448151443910117,0.8363409846120461,0.007334173762196445,20,0.856842215808006,0.8606648582005265,0.8493381928837596,0.8590044973466753,0.8375704351555916,0.852684039878912,0.008491734929794534
0.5226031303405761,0.011817695916301255,0.0069812297821044925,3.568322550558034e-07,8,{'MLP__max_iter': 8},0.8711416059951627,0.8851770069056596,0.8960192348308331,0.8754361065759477,0.8961973847703215,0.8847785200128565,0.010297779611435808,19,0.8997794847180449,0.914659975058516,0.9174446076404325,0.8869797471800622,0.8986413613758943,0.90350103519459,0.01121930903996982
1.0316432952880858,0.018824421429134663,0.006582307815551758,0.000488753002419423,16,{'MLP__max_iter': 16},0.8881122859725433,0.9161591856789616,0.9201469859312524,0.9067343151924784,0.9171718228837743,0.9096460697511457,0.011688358089275173,18,0.9189914068344955,0.9516689666723784,0.9478364361739715,0.9356560451947683,0.9386614428830443,0.9385628595517316,0.01139535271124586
1.8945372581481934,0.2158312310808264,0.006781530380249023,0.0003986120330951552,32,{'MLP__max_iter': 32},0.9120012940158978,0.9255860525626122,0.9324984793372454,0.9119779767818048,0.9119492373046592,0.9188068995666587,0.008641649512582644,1,0.9583497067133765,0.951968490667999,0.9634354057802358,0.9371216740216239,0.9356405697161255,0.949303169379872,0.011168879439818709
1.9208666801452636,0.2575894763722476,0.00638284683227539,0.0004883052915003981,64,{'MLP__max_iter': 64},0.9120012940158978,0.9255860525626122,0.9190408265349325,0.9166684499033393,0.9119492373046592,0.9170519978576526,0.005071331144360656,2,0.9583497067133765,0.951968490667999,0.9637835918211585,0.95710458848633,0.9356405697161255,0.9533693894809978,0.009627922407933682
1.9454018592834472,0.27718522605363566,0.0065822601318359375,0.00048890860496139,128,{'MLP__max_iter': 128},0.9120012940158978,0.9255860525626122,0.9190408265349325,0.9166684499033393,0.9119492373046592,0.9170519978576526,0.005071331144360656,2,0.9583497067133765,0.951968490667999,0.9637835918211585,0.95710458848633,0.9356405697161255,0.9533693894809978,0.009627922407933682
1.9460000038146972,0.28345816915053845,0.006582117080688477,0.0004884028562720195,256,{'MLP__max_iter': 256},0.9120012940158978,0.9255860525626122,0.9190408265349325,0.9166684499033393,0.9119492373046592,0.9170519978576526,0.005071331144360656,2,0.9583497067133765,0.951968490667999,0.9637835918211585,0.95710458848633,0.9356405697161255,0.9533693894809978,0.009627922407933682
1.9264470100402833,0.27455546169717954,0.006582069396972656,0.0004886555540883141,512,{'MLP__max_iter': 512},0.9120012940158978,0.9255860525626122,0.9190408265349325,0.9166684499033393,0.9119492373046592,0.9170519978576526,0.005071331144360656,2,0.9583497067133765,0.951968490667999,0.9637835918211585,0.95710458848633,0.9356405697161255,0.9533693894809978,0.009627922407933682
1.9671439170837401,0.29179829595241297,0.006586647033691407,0.0004925636584238792,1024,{'MLP__max_iter': 1024},0.9120012940158978,0.9255860525626122,0.9190408265349325,0.9166684499033393,0.9119492373046592,0.9170519978576526,0.005071331144360656,2,0.9583497067133765,0.951968490667999,0.9637835918211585,0.95710458848633,0.9356405697161255,0.9533693894809978,0.009627922407933682
1.924657154083252,0.26500505356052384,0.006781530380249023,0.0011624915599664325,2048,{'MLP__max_iter': 2048},0.9120012940158978,0.9255860525626122,0.9190408265349325,0.9166684499033393,0.9119492373046592,0.9170519978576526,0.005071331144360656,2,0.9583497067133765,0.951968490667999,0.9637835918211585,0.95710458848633,0.9356405697161255,0.9533693894809978,0.009627922407933682
1.9414095878601074,0.2638280024245907,0.00638284683227539,0.0004887919670085738,2100,{'MLP__max_iter': 2100},0.9120012940158978,0.9255860525626122,0.9190408265349325,0.9166684499033393,0.9119492373046592,0.9170519978576526,0.005071331144360656,2,0.9583497067133765,0.951968490667999,0.9637835918211585,0.95710458848633,0.9356405697161255,0.9533693894809978,0.009627922407933682
1.9471969127655029,0.27531331261201036,0.006981468200683594,0.0006309023160036009,2200,{'MLP__max_iter': 2200},0.9120012940158978,0.9255860525626122,0.9190408265349325,0.9166684499033393,0.9119492373046592,0.9170519978576526,0.005071331144360656,2,0.9583497067133765,0.951968490667999,0.9637835918211585,0.95710458848633,0.9356405697161255,0.9533693894809978,0.009627922407933682
