mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.0765350818634034,0.03445449161296708,0.002792835235595703,0.0003833233679449891,1,{'Boost__n_estimators': 1},0.8162964064976506,0.8225123954427884,0.8332983815885514,0.8286558068053642,0.8472259246539068,0.8295726660429841,0.010507468953791916,12,0.8838366252993998,0.8863064970302142,0.8942771282121126,0.8853516002129713,0.8871795590535914,0.8873902819616578,0.003617522471102271
2.4432905197143553,0.015569957053699263,0.0037825584411621095,0.0003943063136438096,2,{'Boost__n_estimators': 2},0.8162964064976506,0.8225123954427884,0.8332983815885514,0.8286558068053642,0.8472259246539068,0.8295726660429841,0.010507468953791916,12,0.8838366252993998,0.8863064970302142,0.8942771282121126,0.8853516002129713,0.8871795590535914,0.8873902819616578,0.003617522471102271
7.1588949203491214,0.11663641362731425,0.0063801765441894535,0.0004863100524207042,5,{'Boost__n_estimators': 5},0.8923034506962313,0.8942772301823159,0.9034561047159335,0.9078857651124475,0.913132390195615,0.9021911138087182,0.007925920923457319,11,0.9855888876189255,0.985485634955316,0.9846353624594056,0.9870691815219776,0.9856669615076956,0.9856892056126642,0.0007831881529443854
15.095474481582642,0.3222306938378976,0.011567497253417968,0.0004867933745780466,10,{'Boost__n_estimators': 10},0.9203569843049051,0.9162940881152565,0.919944696275873,0.9253053051903236,0.9424277943096472,0.9248464045263616,0.009226808785666805,10,0.9908763376209976,0.9907115034996749,0.9904463661946279,0.9913456256877833,0.9933082697099362,0.991337620542604,0.0010278775239351246
23.933856391906737,4.446954550656696,0.015762710571289064,0.0027121751719023563,20,{'Boost__n_estimators': 20},0.9324492130565253,0.9203350555766764,0.9246172713079609,0.9362901987839003,0.954996244352103,0.9337157003597092,0.01201244214360457,1,0.9924204001052368,0.9911716378360345,0.9909932535804843,0.9929924110272956,0.993380228795774,0.9921915862689652,0.0009573759094402332
24.35034294128418,4.996746754314132,0.01676034927368164,0.00502342320271742,30,{'Boost__n_estimators': 30},0.9324492130565253,0.9203350555766764,0.9246172713079609,0.9362901987839003,0.954996244352103,0.9337157003597092,0.01201244214360457,1,0.9924204001052368,0.9911716378360345,0.9909932535804843,0.9929924110272956,0.993380228795774,0.9921915862689652,0.0009573759094402332
24.27236166000366,4.947683421159299,0.01575779914855957,0.0026318954572553048,40,{'Boost__n_estimators': 40},0.9324492130565253,0.9203350555766764,0.9246172713079609,0.9362901987839003,0.954996244352103,0.9337157003597092,0.01201244214360457,1,0.9924204001052368,0.9911716378360345,0.9909932535804843,0.9929924110272956,0.993380228795774,0.9921915862689652,0.0009573759094402332
24.251003217697143,5.002501473157575,0.01597604751586914,0.002965947464661596,50,{'Boost__n_estimators': 50},0.9324492130565253,0.9203350555766764,0.9246172713079609,0.9362901987839003,0.954996244352103,0.9337157003597092,0.01201244214360457,1,0.9924204001052368,0.9911716378360345,0.9909932535804843,0.9929924110272956,0.993380228795774,0.9921915862689652,0.0009573759094402332
24.332794523239137,4.98651159720718,0.01655735969543457,0.0034235896843401625,60,{'Boost__n_estimators': 60},0.9324492130565253,0.9203350555766764,0.9246172713079609,0.9362901987839003,0.954996244352103,0.9337157003597092,0.01201244214360457,1,0.9924204001052368,0.9911716378360345,0.9909932535804843,0.9929924110272956,0.993380228795774,0.9921915862689652,0.0009573759094402332
24.239040327072143,4.930953916930325,0.017551898956298828,0.005937950814898127,70,{'Boost__n_estimators': 70},0.9324492130565253,0.9203350555766764,0.9246172713079609,0.9362901987839003,0.954996244352103,0.9337157003597092,0.01201244214360457,1,0.9924204001052368,0.9911716378360345,0.9909932535804843,0.9929924110272956,0.993380228795774,0.9921915862689652,0.0009573759094402332
24.300292253494263,4.944936949114598,0.017349767684936523,0.0029386958432320136,80,{'Boost__n_estimators': 80},0.9324492130565253,0.9203350555766764,0.9246172713079609,0.9362901987839003,0.954996244352103,0.9337157003597092,0.01201244214360457,1,0.9924204001052368,0.9911716378360345,0.9909932535804843,0.9929924110272956,0.993380228795774,0.9921915862689652,0.0009573759094402332
24.426945781707765,5.158790251064056,0.01634969711303711,0.0028560662310979945,90,{'Boost__n_estimators': 90},0.9324492130565253,0.9203350555766764,0.9246172713079609,0.9362901987839003,0.954996244352103,0.9337157003597092,0.01201244214360457,1,0.9924204001052368,0.9911716378360345,0.9909932535804843,0.9929924110272956,0.993380228795774,0.9921915862689652,0.0009573759094402332
24.300471591949464,4.944815610342222,0.01576852798461914,0.0026314922281017263,100,{'Boost__n_estimators': 100},0.9324492130565253,0.9203350555766764,0.9246172713079609,0.9362901987839003,0.954996244352103,0.9337157003597092,0.01201244214360457,1,0.9924204001052368,0.9911716378360345,0.9909932535804843,0.9929924110272956,0.993380228795774,0.9921915862689652,0.0009573759094402332
