,train,test
0.1,0.0017021474006469362,0.12502498899993952
0.2,0.0026861079997615887,0.20170732580154435
0.3,0.004046556803223212,0.26122027620149313
0.4,0.00799822620319901,0.29119289259833747
0.5,0.012873685000522527,0.33274817879864715
0.6,0.011975349599379116,0.2505021730001317
0.7,0.014312684402102604,0.20204428419820034
0.8,0.015306345398130361,0.1500788970020949
0.9,0.019511170200712514,0.09152015040017432
