,0,1,2,3,4
639,0.9757099400824095,0.9668515388077722,0.9668515388077722,0.9668515388077722,0.9668515388077722
671,0.9730177749941706,0.9678780530919125,0.9678780530919125,0.9678780530919125,0.9678780530919125
703,0.9762364863408817,0.9766199872767092,0.9766199872767092,0.9766199872767092,0.9766199872767092
735,0.9773291244935907,0.9738497057816258,0.9738497057816258,0.9738497057816258,0.9738497057816258
767,0.9723358415043987,0.9731172137422138,0.9731172137422138,0.9731172137422138,0.9731172137422138
799,0.9743453393196884,0.9709522013314993,0.9709522013314993,0.9709522013314993,0.9709522013314993
831,0.9736596306723477,0.9761321845895653,0.9761321845895653,0.9761321845895653,0.9761321845895653
863,0.9736172294732878,0.9736959077891132,0.9736959077891132,0.9736959077891132,0.9736959077891132
895,0.9726272654004268,0.9780253942745277,0.9780253942745277,0.9780253942745277,0.9780253942745277
927,0.9738591093640699,0.9772186328180534,0.9772186328180534,0.9772186328180534,0.9772186328180534
959,0.9734747534988495,0.975498792698908,0.975498792698908,0.975498792698908,0.975498792698908
991,0.9729535389398336,0.9768213129951774,0.9768213129951774,0.9768213129951774,0.9768213129951774
1023,0.9757597895078257,0.973699266789234,0.973699266789234,0.973699266789234,0.973699266789234
1055,0.9717505223837897,0.9716433612004242,0.9716433612004242,0.9716433612004242,0.9716433612004242
1087,0.9731375268578104,0.9708503993709467,0.9708503993709467,0.9708503993709467,0.9708503993709467
1119,0.9715378076184797,0.9723475261090533,0.9723475261090533,0.9723475261090533,0.9723475261090533
1151,0.9738364591721906,0.9703113353433751,0.9703113353433751,0.9703113353433751,0.9703113353433751
1182,0.9741955625251423,0.9683038711042544,0.9683038711042544,0.9683038711042544,0.9683038711042544
1214,0.9714594616510265,0.967726671347356,0.967726671347356,0.967726671347356,0.967726671347356
1246,0.9721682100351887,0.9682376729616505,0.9682376729616505,0.9682376729616505,0.9682376729616505
1278,0.9744416944868434,0.9697270710698536,0.9697270710698536,0.9697270710698536,0.9697270710698536
1884,0.9758198009469019,0.9692629864332879,0.9692629864332879,0.9692629864332879,0.9692629864332879
2490,0.980636594681578,0.970503004564669,0.970503004564669,0.970503004564669,0.970503004564669
3096,0.9802874096865563,0.9747692345080564,0.9751643059342596,0.9751643059342596,0.9751643059342596
3702,0.9805549371357476,0.9752887873047955,0.9763393550537689,0.9763393550537689,0.9763393550537689
4307,0.9811238417429593,0.9761998570498929,0.9778489882071307,0.9778489882071307,0.9778489882071307
4913,0.9804859710333116,0.9778627591744021,0.9771199515707117,0.9771199515707117,0.9771199515707117
5519,0.9815063349397318,0.9774386090857847,0.9791393882074207,0.9791393882074207,0.9791393882074207
6125,0.9825450539242708,0.9786604915824358,0.9797606503245313,0.9803846104355752,0.9803846104355752
6731,0.9829998752275224,0.9809250562401416,0.9805291058427589,0.9809543829395115,0.9809543829395115
7336,0.9818199542615426,0.9809481760864992,0.9820708986852087,0.9823300979818337,0.9823300979818337
7942,0.9835787289756112,0.9813693061265384,0.9824925877108648,0.982920399479976,0.982920399479976
8548,0.9834368488870922,0.9820830878138411,0.9829617335571602,0.9818269413526411,0.9818269413526411
9154,0.9830495446294998,0.982714213698174,0.9820603382104232,0.9828516044800923,0.9828565744754183
9760,0.983155447846718,0.983935702162156,0.9831269246537513,0.9829863063127289,0.9838079860348492
10365,0.9840115205359874,0.9842395496643666,0.9834451344458783,0.9834625566505137,0.9834811119462151
10971,0.984227649390524,0.9840022924375579,0.9830467629918513,0.983748351393624,0.983527871137997
11577,0.9843187940576688,0.984580661894253,0.9829598565099904,0.9850935082292367,0.9838987570748469
12183,0.9852416743812068,0.9853169139631689,0.9834718976387085,0.9853386666385021,0.9834179105045062
12789,0.9845838037446129,0.9855425671210891,0.983392605060812,0.9858588294317522,0.9837967309258621
