mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.2992422103881835,0.15244970253353549,0.003989076614379883,0.0006306765065076902,relu,10.0,"(8,)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8,), 'MLP__learning_rate_init': 0.001}",0.5693671560055082,0.5494002102905351,0.5489730613027006,0.5455293623027562,0.5924150023130763,0.5611208821981808,0.017730084813897633,2596,0.5696820870373356,0.5571501662594404,0.5650680622242494,0.5498867042664284,0.5788137398594901,0.5641201519293888,0.009989063168738634
0.8434946060180664,0.12578963262673268,0.004191303253173828,0.0009764051240720761,relu,10.0,"(8,)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8,), 'MLP__learning_rate_init': 0.002}",0.6073872408356309,0.5459823954799854,0.5580122946951943,0.5770461716545006,0.602960141918879,0.5782712618109711,0.02414248719082251,2552,0.6055455375970623,0.548365454711187,0.5744335118850619,0.5752546432991588,0.5956763074706876,0.5798550909926315,0.019760894563345566
0.5319774627685547,0.09457502442646529,0.003589916229248047,0.0010167660500787306,relu,10.0,"(8,)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8,), 'MLP__learning_rate_init': 0.004}",0.6091906812434632,0.5757741063190894,0.5646875438714504,0.5847067574660835,0.5630226995164251,0.5795081922161142,0.01682680049712883,2551,0.6087294938105361,0.5881130184711829,0.5788742001435424,0.5857984440599378,0.5528867158289762,0.582880374462835,0.017998564695354696
0.4034458637237549,0.09441591651735379,0.0033911705017089845,0.0007979157062378193,relu,10.0,"(8,)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8,), 'MLP__learning_rate_init': 0.008}",0.5941396985386779,0.5929501137740354,0.5468646098930603,0.5785662642956604,0.5999438666054405,0.5824930524482868,0.019151211122914527,2546,0.6003660860249378,0.6100424314439848,0.5604715127171003,0.5835833947604466,0.5925638256822457,0.5894054501257431,0.016894170213679782
0.38342714309692383,0.07881227881284104,0.003788137435913086,0.0007474989177507027,relu,10.0,"(8,)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8,), 'MLP__learning_rate_init': 0.016}",0.5945914996401643,0.5678498690040312,0.5906505567141562,0.5901659640966043,0.5877846467286357,0.5862066385966856,0.009444024492997697,2537,0.5993055552156017,0.5822824212814659,0.5942107726526045,0.5896105959190903,0.5747361809741683,0.5880291052085862,0.008690208983410722
0.32075109481811526,0.08844518201091749,0.0033908367156982424,0.0007973671102050445,relu,10.0,"(8,)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8,), 'MLP__learning_rate_init': 0.032}",0.5710585181352841,0.558911061210878,0.5474147786906297,0.5491201676336831,0.5596630771526927,0.5572451267996134,0.00851677294995457,2600,0.5695753327719009,0.5716292819908627,0.5530129430020988,0.5520889329737192,0.551255918311208,0.5595124818099579,0.009095072720479236
0.2938516616821289,0.08090020354598117,0.0037896156311035155,0.0009775645709268936,relu,10.0,"(8,)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8,), 'MLP__learning_rate_init': 0.064}",0.4968966330481546,0.5283905449458295,0.5697294840888582,0.4971917099541187,0.586414793389578,0.5356672441009867,0.03678525899881931,2615,0.5029528268126305,0.5435741085397446,0.5745310153895293,0.4954647060303106,0.5838157351519859,0.5400676783848402,0.036002351231322345
0.2983410358428955,0.08805478231256969,0.003188467025756836,0.00039322394682289466,relu,10.0,"(8,)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8,), 'MLP__learning_rate_init': 0.128}",0.49711037663887847,0.47853882980195145,0.5265461910541342,0.5249106938655962,0.4813860820518625,0.5016957366959048,0.020614349786363628,2630,0.4951127632475333,0.48878003301592066,0.5396264453833135,0.5203233992168974,0.47452726634611603,0.5036739814419562,0.02329994821138934
0.2055983066558838,0.01796667513836283,0.005385494232177735,0.0007983048517984476,relu,10.0,"(32,)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32,), 'MLP__learning_rate_init': 1e-06}",0.02149432905937383,0.0308625492394159,0.03049381325490462,0.027507916219807024,0.02770987696429901,0.027610083609450015,0.0033607741504616136,3319,0.029302897646014188,0.026474078651947168,0.026727353576706588,0.027557492891797816,0.02733715341278154,0.02747979523584946,0.0009927457187947197
1.2000210762023926,0.11776781337047477,0.00489044189453125,0.0006580263462013286,relu,10.0,"(32,)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32,), 'MLP__learning_rate_init': 0.001}",0.6255707992901042,0.6266436334171531,0.6295692623892166,0.6285798089512057,0.6317027291790918,0.6284080426430831,0.0021628815728311286,2428,0.6261813720468731,0.6354784465899905,0.6407984231562757,0.6293461339963446,0.624004618539989,0.6311617988658945,0.006177774611032386
0.7070403099060059,0.10502139163351784,0.004986715316772461,0.0008946019355788964,relu,10.0,"(32,)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32,), 'MLP__learning_rate_init': 0.002}",0.6369177077977404,0.6182798480710106,0.6270833503907015,0.6169053961398525,0.6347337077339842,0.6267860695429341,0.008197505901212036,2433,0.639313888623144,0.6324437833240744,0.6396370522539995,0.6188769349193728,0.6234752106137091,0.6307493739468599,0.008355609147486866
0.5191462516784668,0.09715920140456445,0.005187511444091797,0.0014678957200223686,relu,10.0,"(32,)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32,), 'MLP__learning_rate_init': 0.004}",0.626585519176201,0.6244109711866233,0.6276050533299394,0.6261117291145596,0.6260376791937232,0.6261500697933436,0.0010344608252828888,2434,0.6318837840065914,0.6352532206132515,0.6310261119551948,0.627707591944274,0.6213890406627833,0.6294519498364191,0.0046925437713829475
0.3912604808807373,0.044153058411627685,0.004587316513061523,0.0004884416346596551,relu,10.0,"(32,)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32,), 'MLP__learning_rate_init': 0.008}",0.5984160673803874,0.595150371566633,0.5922568302908728,0.6211315295003984,0.6117424272635699,0.6037213313186056,0.010954454681259752,2497,0.601198702194786,0.6052866444615486,0.5983164296057498,0.6238512535141375,0.6071985427514884,0.607170314505542,0.008897799360355696
0.41060376167297363,0.15331087532034174,0.005185747146606445,0.0011634154925732165,relu,10.0,"(32,)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32,), 'MLP__learning_rate_init': 0.016}",0.6031373526216912,0.6022466281579235,0.5917483446527274,0.6185897129435165,0.6043294735673284,0.6040043010839327,0.008562293033966328,2493,0.6013215877083856,0.6165702617390789,0.5913203831496805,0.6074114241073117,0.5943071437637502,0.6021861600936415,0.009111501045281056
0.3044742107391357,0.06401528599118174,0.00498666763305664,0.0008922832265390584,relu,10.0,"(32,)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32,), 'MLP__learning_rate_init': 0.032}",0.5823989353745826,0.5613744897826255,0.5619573300210172,0.5575622273848235,0.6239748189144766,0.5774235697148494,0.024798290761206963,2562,0.5827970853051615,0.5767949241672858,0.5701998615994635,0.5577983713955897,0.6236786483077926,0.5822537781550586,0.022313574168162195
0.32302083969116213,0.057062811054353936,0.0051841259002685545,0.000744267737264739,relu,10.0,"(32,)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32,), 'MLP__learning_rate_init': 0.064}",0.526625852482341,0.5189227449600906,0.5403348512866687,0.5353687348972611,0.5438908934382916,0.5330105272603582,0.009130490245838865,2616,0.5285879993053718,0.5310868163418496,0.5474986810497343,0.5313747537538153,0.5479258220308956,0.5372948144963334,0.008561918066534733
0.3385001182556152,0.09821348177007388,0.00578455924987793,0.0027057047946125595,relu,10.0,"(32,)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32,), 'MLP__learning_rate_init': 0.128}",0.5144592315524031,0.4986684794624396,0.45058548542050536,0.49226874558526307,0.48884095450860476,0.4889857929304626,0.021121533085825886,2635,0.5156892341464328,0.5074617496046011,0.46307598929589283,0.48629332871836256,0.4966585937430095,0.49383577910165977,0.018298973078945298
0.1956815242767334,0.011041961044183047,0.00399017333984375,0.0010925371490927579,relu,10.0,"(16, 16)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 1e-06}",0.01712143140651951,0.01586559768756844,0.015873678974540326,0.019450050410306462,0.017941851157152806,0.017248786470928677,0.0013520303615266781,3382,0.017118892023016082,0.017432137791660435,0.017351294046518556,0.01629953275115517,0.017155185171784226,0.017071408356826894,0.00040336755654359546
1.5518239498138429,0.5165433412945629,0.004894733428955078,0.001503576995479412,relu,10.0,"(16, 16)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.001}",0.39363910380954276,0.43422617429416765,0.39426081643535077,0.5384944026507218,0.4135655873571565,0.4347896882253658,0.053905964566567814,2669,0.3862644782638311,0.4440598348966341,0.40836803413586403,0.5415414675292043,0.40266144911430174,0.43657905278796705,0.05576897422611755
0.9640118598937988,0.07875774015423201,0.005784845352172852,0.002393889443213079,relu,10.0,"(16, 16)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.002}",0.4039108214380881,0.41338298806379614,0.40663770678240785,0.4202327435694461,0.41355841505323704,0.41153515873758817,0.0057508495002349174,2691,0.40267312589031146,0.4246972740181564,0.419535203988675,0.41448690585071796,0.40813012608686833,0.4139045271669458,0.00784875981880921
0.7784297943115235,0.20025836005967523,0.004585838317871094,0.0010234428097228242,relu,10.0,"(16, 16)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.004}",0.4475907816680636,0.4533820396162226,0.4516230947581451,0.4290309680627646,0.4698110957829151,0.4502785404518966,0.013034950422899684,2649,0.45848965150786125,0.46246810475021755,0.4648199711674662,0.42517965179961104,0.463289346373354,0.4548493451197021,0.014981555563835807
0.46434926986694336,0.07320023111618895,0.004362869262695313,0.0013615722840129847,relu,10.0,"(16, 16)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.008}",0.43643634137285103,0.4519553295689345,0.4397260478003422,0.4310447708575648,0.4506180743143575,0.4419520110327012,0.008115606824235136,2655,0.45087051869821815,0.4614377180832506,0.43699789664279953,0.43404024434323785,0.4466474604092703,0.4459987676353553,0.009864460549049296
0.5747852802276612,0.04537280639536879,0.004787349700927734,0.0011628511798352393,relu,10.0,"(16, 16)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.016}",0.4204786430779135,0.4348991233551342,0.4421128086594797,0.43855439461291706,0.3039651484004239,0.4080882664699137,0.0524583913554984,2695,0.4305163417445895,0.4420140231232655,0.4469942805355712,0.43818597403313836,0.30658443788606043,0.41285901146452497,0.053409273790662466
0.6465496063232422,0.2054827816429281,0.004188966751098633,0.0009764643499664649,relu,10.0,"(16, 16)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.032}",0.4889422096027111,0.4812143489889027,0.42923901677909326,0.43437639734588557,0.44862645415628405,0.4565245590510486,0.02433846631031622,2645,0.4926729542313133,0.4905006312094094,0.44292768287011214,0.43344129045055163,0.43646196975124196,0.45920090570252564,0.02662887762185813
0.486348819732666,0.1563951934426763,0.004491424560546875,0.0009975759927571555,relu,10.0,"(16, 16)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.064}",0.484276567086692,0.4340417780487954,0.36714453976657535,0.4011160714959024,0.44863399072382143,0.4270796106399273,0.040150769139752365,2673,0.47956409890942453,0.44222731063424625,0.3791188991619386,0.4043666689988687,0.44016232610430694,0.429087860761757,0.034499779676562196
0.3865682601928711,0.08733041953383522,0.005187129974365235,0.0014647355542607504,relu,10.0,"(16, 16)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (16, 16), 'MLP__learning_rate_init': 0.128}",0.4156250165972012,0.3863552456588794,0.2588532605149123,0.36833889333832043,0.2480055122608034,0.33556693041237584,0.06872026870714702,2729,0.40924699140578935,0.3804831756184644,0.26057005472486083,0.3651443817235643,0.24194685196861104,0.331478291088258,0.06727066476639572
0.17603158950805664,0.004254736290874303,0.003690814971923828,0.0011636720038178804,relu,10.0,"(8, 8)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 1e-06}",0.01830487822398454,0.017970851695813177,0.015422777017538187,0.017160103937272433,0.020411991226470864,0.01785279344413852,0.0016203757689531289,3380,0.017899123654702833,0.017822247728347923,0.018302497204842352,0.017862692681400772,0.016897607274497843,0.017756833708758347,0.00046297953757273104
0.998048734664917,0.5389397256439077,0.0029924392700195314,9.81867803667736e-07,relu,10.0,"(8, 8)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.001}",0.09139663103843672,0.321759278234057,0.2987570339767734,0.31463038891908157,0.47818025657690877,0.3006568578078086,0.1232842274548077,2751,0.09278132059311842,0.32591760351801347,0.3152032617288439,0.319060995493987,0.4727306119126467,0.30513875864932183,0.12158091468080334
0.8259397983551026,0.1364513370677242,0.004392576217651367,0.0010196200201172349,relu,10.0,"(8, 8)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.002}",0.4504994808730342,0.3452652359723876,0.31615260946909735,0.31812578660190916,0.48270057007024936,0.38253306685836597,0.07010264159923357,2704,0.45367913751497446,0.3447739952969359,0.33814640628174175,0.3195654398315182,0.47293073627157506,0.3858191430393491,0.0640942363985978
0.7471359729766845,0.18147097738799445,0.0033905029296875,0.0004877799970495825,relu,10.0,"(8, 8)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.004}",0.4595641942660803,0.4566132313755138,0.4715861150849545,0.3330418590934143,0.45665108751465694,0.4355320983508257,0.05149152069571708,2667,0.461851117849645,0.4659969074379588,0.4789928438095455,0.32168205443324566,0.4475309237069711,0.4352107694474732,0.05764532908148564
0.5616941452026367,0.19463541913087237,0.0031890869140625,0.0004009315901178483,relu,10.0,"(8, 8)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.008}",0.45080785735078005,0.43622720595913145,0.30833778699255077,0.3418884746131162,0.298181935287142,0.3672326023356375,0.064247559732593,2708,0.4543855213442259,0.4506343283977605,0.3243655986066273,0.3325212631310212,0.293576257874458,0.37109659387081856,0.06774148094986418
0.5033726692199707,0.3037882669782601,0.003193044662475586,0.0003982141479439029,relu,10.0,"(8, 8)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.016}",0.2892035233394671,0.43020592908231287,0.3097184968808482,0.2934713727329097,0.4460401327947505,0.3536529930578254,0.06940980282098166,2715,0.2836263154707781,0.4262494862328831,0.31730999301307516,0.2935484062696617,0.4434902688309781,0.35284489396347524,0.06808058812618341
0.4011402130126953,0.1319577960899705,0.0037897109985351564,0.00039913692423646966,relu,10.0,"(8, 8)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.032}",0.4282659942083386,0.42330514418679854,0.3097272247983075,0.29923484388279714,0.45697943833586663,0.38351976596817106,0.06558865359988894,2703,0.4312228314254484,0.42039418735156514,0.30836458647889214,0.3007657545811217,0.4474982104403213,0.38164911405546975,0.06357291479125142
0.32703537940979005,0.09983389553192766,0.0033908843994140624,0.000488733607353681,relu,10.0,"(8, 8)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.064}",0.43440049534723457,0.3745064097608337,0.46114797653804596,0.46936834501054514,0.3850182816059568,0.4248956939580637,0.0387477131831984,2686,0.43038844319941977,0.38178653895871245,0.4732776034889299,0.46583492685992933,0.3764993066598883,0.42555736383337595,0.040608917168100264
0.3530089855194092,0.10132894865016684,0.0057007789611816405,0.0038898340203779567,relu,10.0,"(8, 8)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (8, 8), 'MLP__learning_rate_init': 0.128}",0.14587920461643142,0.34311638073241685,0.3433334330093246,0.3709381940294382,0.3754167132794541,0.31555593768526047,0.08609621122817149,2746,0.144249418658986,0.3498994435883261,0.34349695840982797,0.3712162879074508,0.3792625316615079,0.31762492804521975,0.08768272531702839
0.34698758125305174,0.1197661956719792,0.007580280303955078,0.0027193166977503573,relu,10.0,"(32, 32)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32, 32), 'MLP__learning_rate_init': 1e-06}",0.024576675250789274,0.03430878956687894,0.02820976614682908,0.02443279729951184,0.02282491892220399,0.026874989502072615,0.004116502363653966,3360,0.02762033449274023,0.02517352010009492,0.02646871593699962,0.02757224581715371,0.028208412068895312,0.027008645683176756,0.001076146618965329
1.0942399501800537,0.15191135590397106,0.00478053092956543,0.0004124641694085437,relu,10.0,"(32, 32)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32, 32), 'MLP__learning_rate_init': 0.001}",0.5306817177183915,0.520295252405282,0.5073508716426374,0.5297338700740525,0.540454210512464,0.5256929055329485,0.01117116700571025,2619,0.5228642179595183,0.5402741451662706,0.5234592373375418,0.5293015045450098,0.5320107747645789,0.5295819759545839,0.006370500937528352
0.7393389225006104,0.05657573237636784,0.005785131454467773,0.0013218605277263203,relu,10.0,"(32, 32)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32, 32), 'MLP__learning_rate_init': 0.002}",0.5117710930006786,0.5212600290389644,0.5213031545022783,0.5187821814836159,0.538700377576128,0.5223439444842625,0.008873109081079054,2623,0.5084338877426986,0.5351772736956573,0.532130282680327,0.5318165892354673,0.5260071829363013,0.5267130432580902,0.009608971084887521
0.6576462745666504,0.08726762290576959,0.00638284683227539,0.0038162522830121445,relu,10.0,"(32, 32)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32, 32), 'MLP__learning_rate_init': 0.004}",0.5320540536232748,0.5267205980621075,0.5145861200911087,0.5368788131621341,0.5424361078836987,0.5305241775815507,0.009513580551577428,2617,0.5355806801912236,0.5343045265951188,0.5176644590487073,0.5375351132491513,0.5278189687733589,0.5305807495715119,0.007234459063826164
0.4973750591278076,0.10887255884318434,0.0043885231018066405,0.0004881700467348625,relu,10.0,"(32, 32)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32, 32), 'MLP__learning_rate_init': 0.008}",0.425729701182873,0.4643948984373617,0.5214523750291178,0.4602183713367643,0.4562107857777069,0.46557967070403755,0.03109110990996261,2640,0.43547514154891237,0.46759663731066065,0.5241564964257739,0.4598769765684015,0.4480368029721499,0.46702841096517966,0.030565909207875823
0.46516194343566897,0.17441780113155098,0.00498666763305664,0.0008914835415601858,relu,10.0,"(32, 32)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32, 32), 'MLP__learning_rate_init': 0.016}",0.4037227594470063,0.5036628893576253,0.4259842669008099,0.43910153402411295,0.4276590440561188,0.4400283219672196,0.033850377773935195,2656,0.4084688850770931,0.5066818945702103,0.42954814208802006,0.4337525984291298,0.42353163918333936,0.4403966318695585,0.034232668478347134
0.4660372734069824,0.10169995703504933,0.004787445068359375,0.0011629902372140128,relu,10.0,"(32, 32)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32, 32), 'MLP__learning_rate_init': 0.032}",0.40799654908550753,0.4606645040089737,0.4347741841053363,0.5084722621585591,0.41100223721441276,0.4445647531240394,0.03714220485240861,2650,0.4262311626022647,0.47056966707583725,0.4368024716030184,0.501594129470764,0.4014703780553467,0.44733356176144623,0.03505359476052841
0.4551969528198242,0.10725460966845075,0.004788827896118164,0.0007469158341838773,relu,10.0,"(32, 32)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (32, 32), 'MLP__learning_rate_init': 0.064}",0.43794764726689744,0.4496415144882153,0.45597549255799097,0.4799017826507943,0.45204394738733295,0.455082048311355,0.013779584029807453,2647,0.4373362368820892,0.4556330937258122,0.4652503796250364,0.4835474372456038,0.4329705073656272,0.45494753096883384,0.01853494306240029
