mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0187711238861084,0.011206019113558919,0.0007977962493896484,0.0003988989333877086,balanced,gini,1,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 1}",0.7620225761558682,0.767117674346683,0.7669321169011907,0.7972089067573835,0.799095407453224,0.7784753363228699,0.016180665696694806,197,0.7887138549559303,0.7870515695067262,0.7882518942322562,0.7830040977269214,0.7797800371114891,0.7853602907066646,0.003439740212485941
0.014366769790649414,0.00048684956160953256,0.0005976200103759765,0.0004879671908465238,balanced,gini,2,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 2}",0.7817921756610483,0.8309185093551879,0.8313437451677749,0.8381784444100818,0.8491108705736816,0.8262687490335549,0.023191139670945583,195,0.8277678985619297,0.8492384413174577,0.851457399103139,0.8297085201793722,0.8434591000463895,0.8403262718416575,0.00983455907737596
0.022340869903564452,0.008286222472552075,0.0006032466888427734,0.0004926840738610177,balanced,gini,3,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 3}",0.8574841503015309,0.8659347456316684,0.8601438070202567,0.8729240760785527,0.8809339724756455,0.8674841503015308,0.008564716029066586,189,0.8778548786145045,0.875761558682542,0.8821111025204887,0.8627937992886964,0.8741417968145972,0.8745326271841659,0.006448778866647115
0.02554330825805664,0.0020419673995476107,0.000998210906982422,0.0006311348320737503,balanced,gini,4,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 4}",0.8729163445183237,0.873434359053657,0.8649837637235195,0.9011983918354723,0.8990412865316221,0.8823148291325189,0.01485882503804544,184,0.8898387969692285,0.8888433585897634,0.8967140869027369,0.896370032472553,0.9015617751662287,0.8946656100201021,0.004729802175650144
0.029920530319213868,0.004636904867069514,0.0008087158203125,0.0004046480413286218,balanced,gini,5,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 5}",0.8780887583114271,0.8937838255760012,0.896188340807175,0.9099891758156795,0.9076619761867946,0.8971424153394154,0.011409931154116603,172,0.8952044997680532,0.903285913097263,0.9131977733106542,0.9020546621308181,0.9167774856966137,0.9061040668006803,0.007840698603477018
0.031123590469360352,0.0011590238675669785,0.0007969856262207032,0.00039849933198072673,balanced,gini,6,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 6}",0.891881861759703,0.8961960723674036,0.896188340807175,0.9282665841966908,0.9036956857893924,0.9032457089840731,0.01307583665606847,124,0.9040397402195764,0.9144502860677284,0.9264767280037113,0.916862532859131,0.9284173496211536,0.9180493273542603,0.008822098145830078
0.03751039505004883,0.002052016906886613,0.0007949352264404296,0.00039749356583201423,balanced,gini,7,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 7}",0.8901577238286686,0.8984382248337713,0.8904979124787381,0.9282665841966908,0.9019715478583579,0.9018663986392452,0.013964732527820569,130,0.90656216174424,0.917641487552188,0.9266062316375446,0.916862532859131,0.9289566259471161,0.919325807948044,0.00796959908910518
0.04069461822509766,0.0014734211446288642,0.0007968425750732421,0.0003984494606228222,balanced,gini,8,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 8}",0.8901577238286686,0.8990412865316221,0.895500231946807,0.9271455079635069,0.9014535333230246,0.9026596567187257,0.012819203849618635,126,0.90656216174424,0.920140714396165,0.928094556981599,0.9181556363074068,0.9324474253904439,0.9210800989639709,0.0089288762750861
0.04668645858764649,0.0015953069865445942,0.00079803466796875,0.00039901807476799145,balanced,gini,9,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 9}",0.8955002319468067,0.8979202102984382,0.89386114117829,0.9282665841966908,0.9014535333230246,0.90340034018865,0.012692990188644756,123,0.9136732642647287,0.9221238595948662,0.9267357352713779,0.9185441472089069,0.9335897634142571,0.9229333539508275,0.006836473422597223
0.04827680587768555,0.0023216220292831594,0.0011948585510253907,0.0003989294615918522,balanced,gini,10,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 10}",0.8925699706200712,0.900162362764806,0.9019638162981289,0.9271455079635069,0.909123241070048,0.9061929797433121,0.011725488581892445,84,0.9108280501005105,0.9218223287459409,0.9406796041441163,0.9181556363074068,0.9418644657491883,0.9266700170094324,0.012442688455247644
0.05186958312988281,0.001778769513395466,0.0007964611053466797,0.0003982491476893552,balanced,gini,11,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 11}",0.8955002319468067,0.8984382248337713,0.903084892531313,0.9282665841966908,0.9096412556053811,0.9069862378227925,0.011662929420569719,80,0.9136732642647287,0.9237842121540126,0.9342778722746251,0.916862532859131,0.9383736663058606,0.9253943095716718,0.00959320507635539
0.058239173889160153,0.004988429006344042,0.0007990837097167969,0.00039959083593335456,balanced,gini,12,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 12}",0.905241997835163,0.9006803773001392,0.9002396783670946,0.9271455079635069,0.909123241070048,0.9084861605071903,0.009879639970607172,75,0.9307426163599817,0.9234826813050874,0.9401403278181537,0.9181556363074068,0.9418644657491883,0.9308771455079634,0.009198486265404428
