,0,1,2,3,4
639,0.7454019522850501,0.7803552463301218,0.7803552463301218,0.7803552463301218,0.7803552463301218
671,0.7446707149563944,0.7826883991740365,0.7826883991740365,0.7826883991740365,0.7826883991740365
703,0.7561322565967239,0.7859522256375738,0.7859522256375738,0.7859522256375738,0.7859522256375738
735,0.7480355238829478,0.7867860469831762,0.7867860469831762,0.7867860469831762,0.7867860469831762
767,0.7545426077436971,0.7903750394013831,0.7903750394013831,0.7903750394013831,0.7903750394013831
799,0.7543993491792764,0.7883268611106417,0.7883268611106417,0.7883268611106417,0.7883268611106417
831,0.7704922359267751,0.7956758647069975,0.7956758647069975,0.7956758647069975,0.7956758647069975
863,0.7919131457314397,0.8027015877135096,0.8027015877135096,0.8027015877135096,0.8027015877135096
895,0.8016749379375934,0.8142663020239577,0.8142663020239577,0.8142663020239577,0.8142663020239577
927,0.8012599660218933,0.8190216929329949,0.8190216929329949,0.8190216929329949,0.8190216929329949
959,0.8023956814434839,0.8179400630382143,0.8179400630382143,0.8179400630382143,0.8179400630382143
991,0.8050814995142668,0.8217556955906502,0.8217556955906502,0.8217556955906502,0.8217556955906502
1023,0.8199460663672631,0.8255892929702416,0.8255892929702416,0.8255892929702416,0.8255892929702416
1055,0.8150459244137986,0.8307137122750047,0.8307137122750047,0.8307137122750047,0.8307137122750047
1086,0.8203727915978946,0.8260932510324814,0.8260932510324814,0.8260932510324814,0.8260932510324814
1118,0.8214583383539259,0.8305864674624642,0.8305864674624642,0.8305864674624642,0.8305864674624642
1150,0.8210391256410489,0.8324224445939385,0.8324224445939385,0.8324224445939385,0.8324224445939385
1182,0.8286048362415003,0.8391012639406047,0.8391012639406047,0.8391012639406047,0.8391012639406047
1214,0.8300815615678646,0.8412244112555363,0.8412244112555363,0.8412244112555363,0.8412244112555363
1246,0.8331991888559687,0.839647323119411,0.839647323119411,0.839647323119411,0.839647323119411
1278,0.8324421264429944,0.8401956076659567,0.8401956076659567,0.8401956076659567,0.8401956076659567
1884,0.8843225469044025,0.8711315738691736,0.8711315738691736,0.8711315738691736,0.8711315738691736
2490,0.9022326733563322,0.8963006928532659,0.8963006928532659,0.8963006928532659,0.8963006928532659
3096,0.9186137617672848,0.9178969554647466,0.9169028598959695,0.9169028598959695,0.9169028598959695
3701,0.9262210401799548,0.9268063005224785,0.9239659888827411,0.9239659888827411,0.9239659888827411
4307,0.9351373201502111,0.9296936032202006,0.9307123331539732,0.9307123331539732,0.9307123331539732
4913,0.9385945688603834,0.9330131597320225,0.939743046671406,0.939743046671406,0.939743046671406
5519,0.9437057395614158,0.9385560865556772,0.9462806432769155,0.9462806432769155,0.9462806432769155
6124,0.9450518309081649,0.9424670880561468,0.9500036647233943,0.9505802232610732,0.9505802232610732
6730,0.94801794465861,0.9468802954622475,0.9526671124681488,0.9522042969734617,0.9522042969734617
7336,0.9548329370237006,0.9515651497224255,0.9541153439644684,0.9526584281280961,0.9526584281280961
7942,0.954767057384079,0.9506024519984012,0.953693910953241,0.953536358332766,0.953536358332766
8547,0.9580383795531373,0.9538384469012146,0.9556795974271263,0.9573294113775395,0.9573294113775395
9153,0.9584429739785914,0.9558677612923941,0.9558237215376176,0.9585662307809452,0.9586199944660171
9759,0.9605026544029472,0.9569583444499203,0.9588534746911272,0.9599071735433984,0.9598075780474258
10365,0.9625696572401665,0.9605637910950919,0.9613855721968324,0.9611058783946814,0.9625354915924743
10970,0.9646511630606348,0.9632688479714459,0.9647100444406944,0.9632366478163575,0.9633934404540587
11576,0.9652702798441558,0.9636546045653582,0.9662312616170098,0.9650010541187345,0.9648189984023368
12182,0.967601487739911,0.9660908830204135,0.9675140679174045,0.9669675109044558,0.9643454439536567
12788,0.9681390640113834,0.9671339531119588,0.9687263900515626,0.9680186766642306,0.9651863030716425
