,train,test
0.1,0.0029305118005140685,0.0029077564002363944
0.2,0.0052026430013938805,0.00255570060107857
0.3,0.009509722799703014,0.0024033405992668123
0.4,0.012836561200674623,0.002034801799163688
0.5,0.014134650997584685,0.0016644402014208027
0.6,0.024026988400146367,0.0008121268008835613
0.7,0.018033807596657424,0.0006621002015890553
0.8,0.025399982200178785,0.0005386952019762248
0.9,0.036585815400758295,0.0004188633989542723
