mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.4984742641448975,0.03808130802145118,0.003391122817993164,0.00047800164131092427,1,{'Boost__n_estimators': 1},0.7734811411774573,0.776100468566433,0.7893767291569995,0.7803116130072643,0.7942222796725222,0.782681574479626,0.007892597677326332,12,0.8129562122969267,0.8187241023687913,0.8189575658450129,0.8174296206075137,0.8122704855795291,0.8160675973395547,0.00287620649178655
0.8421510696411133,0.0572034482682181,0.00339508056640625,0.00048295368215478844,2,{'Boost__n_estimators': 2},0.7734811411774573,0.776100468566433,0.7893767291569995,0.7803116130072643,0.7942222796725222,0.782681574479626,0.007892597677326332,12,0.8129562122969267,0.8187241023687913,0.8189575658450129,0.8174296206075137,0.8122704855795291,0.8160675973395547,0.00287620649178655
2.047336292266846,0.08471115970946591,0.006193113327026367,0.00039416590509174816,5,{'Boost__n_estimators': 5},0.8416144840928925,0.8411319697207934,0.8456489929828683,0.8549434128298408,0.8739385809383916,0.8514269289643517,0.012275193528716439,11,0.8903007349796085,0.8995346495136919,0.8995622687293475,0.9006816267762133,0.9067789472405107,0.8993716454478744,0.005271214190525705
4.617065477371216,0.09221631594405276,0.010978269577026366,0.0012501909762427002,10,{'Boost__n_estimators': 10},0.8952796796740055,0.8910379490791676,0.8916993433549248,0.8949209395514727,0.9132022195694574,0.8972133709063614,0.00815211328343569,10,0.9552764140411336,0.9562562718167906,0.9546581997844276,0.9543415551041705,0.958721761752872,0.955850840499879,0.0015771406679163447
10.005090951919556,0.14003253071062374,0.01955137252807617,0.002719608502578687,20,{'Boost__n_estimators': 20},0.9211617847036614,0.92195129476255,0.9208480854846449,0.9251014225113159,0.9358647878696301,0.9249734633990645,0.005638126696885009,9,0.9820693871560783,0.9826952827397298,0.9842356378013223,0.9824157618997463,0.9813698437466347,0.9825571826687023,0.0009491049756187155
15.55263557434082,0.0883288612546091,0.027524518966674804,0.001964793703979414,30,{'Boost__n_estimators': 30},0.9244467772403038,0.9265394335108922,0.9246715931267214,0.9348614535419548,0.9422414049166239,0.9305361858652823,0.006968349221207283,8,0.9866215145411944,0.9878076667867947,0.9878286063974332,0.9873137754062329,0.9862107002315119,0.9871564526726335,0.0006451708888514701
21.03122482299805,0.2208524777104868,0.03410654067993164,0.000745391677931588,40,{'Boost__n_estimators': 40},0.9297872803150414,0.9318315563434304,0.9293818257512899,0.9382407061038694,0.9453495701753922,0.9349045131611092,0.00609991886501771,7,0.987802591926251,0.9888888170134653,0.9894823536332402,0.9893618425789215,0.9876850434110589,0.9886441297125874,0.0007623169097532332
26.60311093330383,0.5018917885839816,0.0496830940246582,0.009579791894793927,50,{'Boost__n_estimators': 50},0.9329158093447797,0.930228090714808,0.9309519329413657,0.9379823257721198,0.9450698444838977,0.9354180619265844,0.005524159434404682,6,0.9887561386628803,0.989287845412505,0.9901940828458572,0.989986438003773,0.9880260350728236,0.9892501079995677,0.0007971266817050682
32.054339456558225,0.18515958089097073,0.049477243423461915,0.0013479823187543647,60,{'Boost__n_estimators': 60},0.933841147340211,0.9305652142102553,0.9305987545140019,0.9373679467892587,0.9466485561101332,0.9357925923822639,0.005967485502802938,5,0.9893924110546085,0.9902278023653495,0.9905904891100197,0.9903898913757316,0.9887408889797235,0.9898682965770865,0.0006957560666625536
36.56231112480164,1.5751799082890696,0.056654167175292966,0.004858923368532858,70,{'Boost__n_estimators': 70},0.9340907716552076,0.9318135371256757,0.9312294410317851,0.9402051969889923,0.9472736566289923,0.936910011128693,0.0060680324249832536,1,0.989316098478296,0.990082977165534,0.9906689820456555,0.9906218450804694,0.9892887313996891,0.9899957268339289,0.0006024361385158105
38.19534797668457,3.287610993298101,0.05904932022094726,0.00653560895168063,80,{'Boost__n_estimators': 80},0.9340907716552076,0.931520117414998,0.9312294410317851,0.9401277741512287,0.9472736566289923,0.936835775119982,0.006109922817587736,2,0.989316098478296,0.9900890026886509,0.9906689820456555,0.9903206018398983,0.9892887313996891,0.989936683290438,0.0005498769463018141
38.141084337234496,3.286586726014763,0.05845146179199219,0.005808660832043031,90,{'Boost__n_estimators': 90},0.9340907716552076,0.931520117414998,0.9312294410317851,0.9401277741512287,0.9472736566289923,0.936835775119982,0.006109922817587736,2,0.989316098478296,0.9900890026886509,0.9906689820456555,0.9903206018398983,0.9892887313996891,0.989936683290438,0.0005498769463018141
38.62718677520752,2.794889558218642,0.0626380443572998,0.011513613675620501,100,{'Boost__n_estimators': 100},0.9340907716552076,0.931520117414998,0.9312294410317851,0.9401277741512287,0.9472736566289923,0.936835775119982,0.006109922817587736,2,0.989316098478296,0.9900890026886509,0.9906689820456555,0.9903206018398983,0.9892887313996891,0.989936683290438,0.0005498769463018141
