mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.05465331077575684,0.0036998001737935733,0.000796651840209961,0.00039833415057693067,1,{'Boost__n_estimators': 1},0.889817535178599,0.8853332302458635,0.8846451213854956,0.9275784753363228,0.9125792484923458,0.8999907221277254,0.017166120040590805,12,0.9359420906138859,0.9297123859594866,0.9258350085047163,0.9282453224060616,0.9257055048708829,0.9290880624710066,0.003744375740880292
0.10113487243652344,0.004111299630346009,0.0007978439331054688,0.0003989226790149809,2,{'Boost__n_estimators': 2},0.889817535178599,0.8853332302458635,0.8846451213854956,0.9275784753363228,0.9125792484923458,0.8999907221277254,0.017166120040590805,12,0.9359420906138859,0.9297123859594866,0.9258350085047163,0.9282453224060616,0.9257055048708829,0.9290880624710066,0.003744375740880292
0.24277653694152831,0.012310002871711575,0.0015924930572509765,0.000488131065107848,5,{'Boost__n_estimators': 5},0.9080098963970928,0.9224060615432195,0.9014535333230246,0.9355110561311272,0.9259393845678057,0.918663986392454,0.0123326204215316,11,0.9437026441935983,0.9512447811968454,0.9376662285449207,0.9357913251894234,0.9437644966754293,0.9424338951600435,0.005438130524802518
0.45260467529296877,0.011498056533936792,0.0019973278045654296,1.1146776156481684e-05,10,{'Boost__n_estimators': 10},0.9200788619143343,0.9268903664759548,0.9180068037730017,0.9394773465285293,0.9327508891294262,0.9274408535642492,0.007957096117732168,10,0.9513104994587909,0.9516545538889748,0.9519348229472709,0.94628885109015,0.9464589454151848,0.9495295345600743,0.0025847051047729864
0.8182130813598633,0.012305673476283108,0.002991199493408203,1.595802357738639e-06,20,{'Boost__n_estimators': 20},0.9264573991031391,0.9388742848306788,0.9329209834544613,0.9406834699242307,0.9383562702953455,0.9354584815215711,0.005192759901552231,9,0.9577122313282821,0.9595001546312045,0.9584660584505954,0.9552110715942478,0.9521938302149373,0.9566166692438534,0.002625726357646558
1.1962038040161134,0.0324633957654129,0.0049892902374267575,0.0006349043446678502,30,{'Boost__n_estimators': 30},0.9254213700324727,0.9417194989948972,0.930763878150611,0.9515463120457709,0.9400804082263801,0.9379062934900263,0.009079700743217822,8,0.9621520797897015,0.962345368795423,0.9613750579867019,0.9567187258388744,0.9610947889284058,0.9607372042678213,0.0020625692197033673
1.5446778774261474,0.03402400120571019,0.005592441558837891,0.0011985209971010883,40,{'Boost__n_estimators': 40},0.9305087366630586,0.9400804082263801,0.936972321014381,0.9532704499768052,0.9412014844595638,0.9404066800680377,0.007429385564887102,7,0.9643285139941241,0.964392299366012,0.9651905829596413,0.9590034018865008,0.9616553270449978,0.9629140250502551,0.0022911169344698975
1.9103065490722657,0.043408274251167694,0.006981372833251953,0.0006308264376030266,50,{'Boost__n_estimators': 50},0.9299056749652079,0.9429256223905985,0.9325730632441629,0.9521493737436214,0.946976959950518,0.9409061388588216,0.008459241907069464,6,0.9644580176279575,0.9643710375753827,0.9661376990876761,0.9587443946188342,0.9638317612494203,0.9635085820318541,0.0025043737948624743
2.2472017765045167,0.06077090490285695,0.007384109497070313,0.0004948558364108754,60,{'Boost__n_estimators': 60},0.9276635224988403,0.944649760321633,0.938178444410082,0.9532704499768052,0.946976959950518,0.9421478274315757,0.008704527698976996,5,0.9654708520179373,0.9668490026287304,0.971333307561466,0.9590246636771304,0.9649953610638629,0.9655346373898255,0.003950361426758493
2.626399803161621,0.03626486013874704,0.009573793411254883,0.0017381823704488754,70,{'Boost__n_estimators': 70},0.9305087366630586,0.9424076078552651,0.9370573681768982,0.9543915262099891,0.9504252358125869,0.9429580949435596,0.008678590637742034,3,0.9662034173496212,0.9687239059842276,0.9713545693520954,0.960145739910314,0.9649953610638629,0.9662845987320242,0.003768531113677612
2.970275354385376,0.052560199613510425,0.009976673126220702,1.026961565091843e-05,80,{'Boost__n_estimators': 80},0.932232874594093,0.9424076078552651,0.9370573681768982,0.9537884645121386,0.9499072212772538,0.9430787072831298,0.007945646469169735,2,0.96663445183238,0.9685944023503943,0.9716561002010207,0.9615896087830526,0.9636152775630124,0.9664179681459719,0.0035606147531034873
3.2732633113861085,0.058289976062296245,0.010770082473754883,0.0003982882661136035,90,{'Boost__n_estimators': 90},0.9339570125251275,0.9418895933199319,0.9359362919437144,0.9549095407453223,0.9499072212772538,0.94331993196227,0.008024209384173673,1,0.9680570589144891,0.9693057058914488,0.9716561002010207,0.9620206432658113,0.964046312045771,0.9670171640637081,0.003510832245504217
3.640484857559204,0.08079922264827717,0.013156604766845704,0.001453855322949218,100,{'Boost__n_estimators': 100},0.9317148600587598,0.940768517086748,0.9370573681768982,0.9532704499768052,0.9516313592082882,0.9428885109014997,0.008337495162020673,4,0.9697811968455234,0.9691762022576157,0.9724969073759087,0.9631629812896244,0.9637447811968458,0.9676724137931035,0.003626165008747431
