mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0366936206817627,0.0015975492924199274,0.17055130004882812,0.005044921460785344,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.9984607120715197,0.9976621616177416,0.9992025518341308,0.9984583359047515,0.9939449036074227,0.9975462874317272,0.001864795447195309,20,0.9976471031189336,0.998631061168013,0.998816727710902,0.9978750179038242,0.9956607944098892,0.9977261408623124,0.001122704568521105
0.03649988174438477,0.0007938292379998284,0.16775217056274414,0.0014656355761670375,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.9931566169267247,0.9946903934156612,0.9992025518341308,0.9954865677026712,0.9939449036074227,0.9952960561129729,0.0021010534648822736,24,0.9946615492802416,0.9960317295675674,0.9990023942537909,0.994477920048891,0.9944641450281582,0.9957275476357299,0.0017384622381860007
0.03809733390808105,0.0029181365323909586,0.17493324279785155,0.007399626546090228,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.9931566169267247,0.9946903934156612,0.9969737256825705,0.9954865677026712,0.9939449036074227,0.9948502222928423,0.0013137915067862591,26,0.9944758137676116,0.9952890633960115,0.9949038757038808,0.9948905781968675,0.9942784784852692,0.9947675619099282,0.00035496417624391203
0.03690094947814941,0.001092492813394931,0.1723402500152588,0.0023936709012773883,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.9931566169267247,0.9946903934156612,0.9953788293508321,0.9938891236132145,0.9939449036074227,0.9942119017660745,0.000759070348342842,28,0.9944758137676116,0.9950895422467697,0.9942914576498024,0.994477920048891,0.9942784784852692,0.9945226424396688,0.0002961860400991876
0.03629522323608399,0.0007955496958637453,0.17612981796264648,0.0033731828510422867,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.9931566169267247,0.9946903934156612,0.9953788293508321,0.9938891236132145,0.9939449036074227,0.9942119017660745,0.000759070348342842,28,0.9944758137676116,0.9946904999482862,0.9943191668625081,0.994477920048891,0.9942784784852692,0.9944483758225132,0.00014547154702760642
0.03809776306152344,0.0007463146766823099,0.10910887718200683,0.0013529789946059606,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03849644660949707,0.0007972482342429655,0.13025274276733398,0.006955822303187732,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0390866756439209,0.002206379117082058,0.14062461853027344,0.004278361694214792,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0408900260925293,0.0006308264267898934,0.156382417678833,0.0046943994448204905,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",1.0,0.9984051036682614,1.0,1.0,0.9984025559105432,0.9993616794732321,0.0007819305920835232,8,1.0,0.9990023942537909,1.0,0.9996011168727563,0.998803350618269,0.9994813723489633,0.0004982813491927688
0.039693593978881836,0.004249976909289459,0.16198878288269042,0.0022494377143506303,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.9984051036682615,0.9984051036682614,0.9992025518341308,0.9992012779552715,0.9984025559105432,0.9987232454557948,0.00039075830787487073,16,0.9986033519553071,0.9990023942537909,0.9988028731045491,0.9984044674910253,0.998803350618269,0.9987232874845884,0.00020331024783492164
0.04029226303100586,0.004164815116570808,0.17077312469482422,0.002918569094740941,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.9984051036682615,0.9976076555023922,0.9992025518341308,0.9952076677316294,0.9968051118210862,0.9974462086550032,0.0013747979544619948,21,0.9984038308060654,0.9982181642631767,0.9984038308060654,0.9974072596729159,0.9982050259274035,0.9981276222951255,0.000370322497500874
0.04886889457702637,0.008853356113767079,0.18551759719848632,0.01239746054071036,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.9984051036682615,0.9976076555023922,0.9984051036682614,0.9936102236421726,0.9960621697705662,0.9968189053450386,0.0018176127505687189,23,0.997420010696468,0.9974339342725622,0.99780526735834,0.9964376018962725,0.997207818109294,0.9972609264665874,0.00045436336675782057
0.0470736026763916,0.005179021015432745,0.18410902023315429,0.004991529951762259,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.996012759170654,0.9960127591706538,0.9960127591706538,0.9920127795527157,0.9952076677316294,0.9950523364436198,0.0015508516106312966,25,0.9960095770151637,0.9952114924181965,0.9952114924181965,0.9950277359301866,0.9940167530913443,0.9950954101746176,0.0006372961781711257
0.04009246826171875,0.0030510821898446015,0.1849240779876709,0.0034961018748174825,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.9952709194080427,0.9960127591706538,0.9944723689542644,0.9904153354632588,0.9944089456869011,0.9941167677990945,0.001940751815638743,30,0.9948813783027718,0.9946267835768238,0.9931137420210063,0.993487303504143,0.9934184284004788,0.9939055271610447,0.0007087448350196513
0.03829755783081055,0.003816015494388208,0.19230904579162597,0.0120623804647093,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.9944734712421736,0.9944723689542646,0.9928774726225261,0.9896723934127387,0.9912140575079873,0.9925428958119585,0.0018743210918361153,32,0.9930856879595953,0.9930306143828892,0.9930721782019477,0.9928889788132775,0.9926482121874572,0.9929451343090333,0.00016402347906586994
0.03530583381652832,0.0004883442173158426,0.19151544570922852,0.0016690385987542084,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.9936760230763043,0.9937294269037444,0.9920800244566569,0.9904153354632588,0.9897281734069473,0.9919266365307264,0.0016401313265923363,33,0.9924595532386464,0.991861196700144,0.9920884270620915,0.9925038707067667,0.9920774375380572,0.9921980970491411,0.0002457417089373203
0.04029226303100586,0.003601472780656616,0.19508466720581055,0.0013466564639318826,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.9920811267445658,0.9929864848532246,0.9912825762907876,0.9888178913738017,0.9881307293174902,0.9906606529712086,0.0018765413708309467,34,0.9899071352083381,0.9910631121031767,0.9918611967001442,0.9901243469640373,0.9916923294315463,0.9909296240814485,0.0007951503981482934
0.0396939754486084,0.004250285795173447,0.20026564598083496,0.0023094962785326733,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.9913392869819545,0.9929864848532246,0.9904851281249185,0.9889294513622185,0.98441601906489,0.9896324473488111,0.002918312574778207,35,0.989535664183078,0.9908774455602878,0.9909051547729935,0.9891822392288596,0.9887216647453229,0.9898444336981083,0.0008929381788190643
0.037898683547973634,0.0024430049685309073,0.20386738777160646,0.0029959819712315114,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.9835872389362941,0.9907576587016641,0.9888902317931801,0.98590190316593,0.98441601906489,0.9867106072437685,0.0027133952873103916,38,0.984341592066114,0.9878790716613584,0.9879261921407191,0.9865553575869482,0.9889073312882118,0.9871219089486702,0.0015785463040359487
0.03809804916381836,0.0039089715127277325,0.20625658035278321,0.00343382087322367,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.9835872389362941,0.9883653142040566,0.98666140564162,0.9852147411096183,0.98441601906489,0.9856488830777326,0.0016951209497211182,39,0.9839839066774659,0.9847560063052536,0.985182757816443,0.9861840245011702,0.988350331659545,0.9856914053919755,0.0015074354480840498
0.0386962890625,0.003477797699769739,0.2226109027862549,0.00867467807179555,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.9835872389362941,0.9883653142040566,0.9858639574757507,0.9827627949812247,0.98441601906489,0.9849992815026575,0.001970491470836471,41,0.9835848643789823,0.9845703397623646,0.9853684243593318,0.983591284174086,0.988350331659545,0.985093048866862,0.0017600491642698883
0.04428167343139648,0.0016213035811808885,0.2168212890625,0.003064109492170552,euclidean,49,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.9835872389362941,0.9883653142040566,0.9851210154252305,0.9820198529307045,0.982818574975433,0.9843828810931319,0.002239052642170449,42,0.9833853432297404,0.9843846732194758,0.9851966124227959,0.9837907257377079,0.9859570328960826,0.9845428775011603,0.0009335792722927558
0.03629369735717773,0.0019451972987506603,0.15160207748413085,0.005018516616949655,chebyshev,1,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03688793182373047,1.5810154216887408e-05,0.17214016914367675,0.0014922406378990165,chebyshev,4,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.9984051036682616,0.9984051036682616,1.0,0.9984025559105432,0.9984025559105433,0.9987231135400432,0.0006385056441708127,18,0.9996009577015164,0.9998004788507584,1.0,1.0,0.9990027921818908,0.9996808457468331,0.00036991071649773147
0.03769354820251465,0.002131289540203582,0.18670287132263183,0.00222243214138077,chebyshev,7,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.996012759170654,0.9976076555023925,0.9984051036682614,0.9953192277200462,0.9968051118210862,0.9968300821152181,0.00109875572493712,22,0.9986033519553074,0.9996009577015165,0.9990023942537909,0.9990303422233565,0.9982050259274035,0.9988884144122749,0.0004667190316455675
0.03749284744262695,0.0007941304728077028,0.19787797927856446,0.0025768130448116876,chebyshev,10,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.996012759170654,0.9952153110047847,0.996067265286003,0.9928672815916526,0.9928115015974441,0.9945955821236623,0.0014646993619817784,27,0.99780526735834,0.9960095770151636,0.9960234316215165,0.9950552859716522,0.9964100518548066,0.9962607227642957,0.0008922304988142359
0.0362968921661377,0.0004931811815715794,0.20485315322875977,0.0014927440709321571,chebyshev,13,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.992934183313693,0.9961217714013523,0.996067265286003,0.9898955133895723,0.9913256174964041,0.9932696367449699,0.0024992427893435437,31,0.9931270448694308,0.9933132631702482,0.9936845962560261,0.9933154119819871,0.9949109444909618,0.9936702521537308,0.0006462120494794413
0.03788352012634277,0.0019980026877124673,0.22061080932617189,0.010178402061727666,chebyshev,16,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.9889469424843469,0.995324323235483,0.9913370824061369,0.98590190316593,0.9843044590764731,0.9891641581872784,0.003923287457928727,36,0.9903337487800453,0.9907749066555158,0.9913319062841828,0.9921187626002559,0.9906472052778771,0.9910413059195754,0.0006280577139135308
0.0365025520324707,0.000798321026597069,0.21821722984313965,0.0023091543730439507,chebyshev,19,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.9834760221297782,0.9898511983050968,0.9921890366873553,0.98515896111541,0.9843044590764731,0.9869960906462971,0.0034099690002944182,37,0.9874650022709243,0.988463780502731,0.9904451373887966,0.9902896472128319,0.9894505558961458,0.989222824654286,0.0011269523385081998
0.03729014396667481,0.0010150273822645437,0.22519888877868652,0.003534594881696412,chebyshev,22,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.9810836776321705,0.9874588538074891,0.9913370824061368,0.9843602390706817,0.9835057370317448,0.9855489282403785,0.0035411101204248386,40,0.9858688330769897,0.9850719209656201,0.9887796951630976,0.9882401314936818,0.9884533480780365,0.9872827857554851,0.0015109368010680195
0.03888249397277832,0.0027458598384486354,0.23397555351257324,0.007792166406077681,chebyshev,25,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.9795999981069481,0.98666140564162,0.9897421860743983,0.9835615170259532,0.9811095708975593,0.9841347915034016,0.003684849468607321,43,0.9854973620517297,0.9848723998163784,0.9849001090290841,0.9852485080393538,0.9854617246237086,0.9851960207120509,0.0002670034829095378
0.03669662475585937,0.0003967002711879136,0.2327784538269043,0.0016206693365823613,chebyshev,28,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.972311747807609,0.9786869239829276,0.9858094513604015,0.9812769108801845,0.9748313545281487,0.9785824755515391,0.004752351380515231,44,0.981080325495186,0.9802834133838166,0.9809512498633063,0.9831924010468424,0.979760569403072,0.9810535918384445,0.0011705362248606447
0.03729500770568848,0.0017344851549259649,0.247139835357666,0.008037884514550717,chebyshev,31,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.9716255164482557,0.9770920276511893,0.9858094513604015,0.9780820227012709,0.9756858565670855,0.9776582850875278,0.004631799908243505,45,0.9813074179176515,0.977689638443673,0.980153165266339,0.9802007775925144,0.9800013360288926,0.9798704670498142,0.0011854949373044704
0.037487030029296875,0.0004910986612456517,0.2439485549926758,0.002148242865932055,chebyshev,34,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.9740178609458634,0.9778894758170584,0.9834171068627938,0.9748871345223571,0.9700948022539865,0.976062060385728,0.004440573328908721,47,0.9781150795297822,0.9779168688056205,0.9775593903261952,0.9783507034369863,0.9768102710109431,0.9777504626219053,0.0005369160886188893
0.041276073455810545,0.008293104890768906,0.25153493881225586,0.010151499661766341,chebyshev,37,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.9732204127799942,0.9757151557808473,0.9812427868265828,0.9748871345223571,0.9700948022539865,0.9750325616693186,0.0036527619778356163,49,0.9779155583805405,0.977587099538901,0.977229621059476,0.9760125047564555,0.9772091541381868,0.977190787574712,0.0006438247686959236
0.03988151550292969,0.005011291232271532,0.25353131294250486,0.007974785477175606,chebyshev,40,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.9716255164482559,0.9770920276511893,0.9834171068627938,0.9755742965786689,0.973976852489212,0.9763369155880193,0.003976746863593339,46,0.9771174737835733,0.9754949058020129,0.9731699250428753,0.9759298546320581,0.9793203612136296,0.9762065040948297,0.002016417185230815
0.03709325790405273,0.001811558213554433,0.25810842514038085,0.009842877712558906,chebyshev,43,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.972422964614125,0.974120259449109,0.9804453386607135,0.9771717406681257,0.9715806863550266,0.975148016188463,0.0032669894773109244,48,0.9779155583805405,0.9739680096398424,0.9726129254142083,0.9785225949591422,0.9785225949591422,0.976308336670575,0.0025108658317966916
0.03709244728088379,0.0007485411671044808,0.2617011547088623,0.006326547168335218,chebyshev,46,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.9716811248515137,0.9701330186197629,0.9796478904948444,0.9755185165844604,0.968385798176113,0.9730734005469754,0.004043586793215483,50,0.974819719448954,0.9719727981474244,0.9710167562202737,0.9745199886659723,0.9778691701853454,0.9740396865335939,0.0024047545324426076
0.03808431625366211,0.0011608234232465728,0.2636958122253418,0.006326619331437896,chebyshev,49,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.9699750117132594,0.9739022349877124,0.9772555459972367,0.9740326324834204,0.9635934659077423,0.9717524091905684,0.00468609212974088,51,0.9741108709083341,0.9746968212050456,0.9704181927725481,0.9742313057045917,0.9739078889543737,0.9734730159089787,0.001549233408979912
