mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.009181594848632813,0.001462058112346508,0.0013930797576904297,0.000496937921128319,1,{'SVM__max_iter': 1},0.49999999999999994,0.49999999999999994,0.5,0.49999999999999994,0.49999999999999994,0.5,4.965068306494546e-17,8,0.5,0.49999999999999994,0.5,0.5,0.5,0.5,2.482534153247273e-17
0.007582426071166992,0.0004829602968227806,0.0010048389434814454,2.197469264766446e-05,2,{'SVM__max_iter': 2},0.49999999999999994,0.49999999999999994,0.5,0.49999999999999994,0.49999999999999994,0.5,4.965068306494546e-17,8,0.5,0.49999999999999994,0.5,0.5,0.5,0.5,2.482534153247273e-17
0.008575105667114257,0.0007860188344182533,0.0013913631439208985,0.0004863729523668193,4,{'SVM__max_iter': 4},0.4982758620689655,0.49827586206896546,0.5,0.49999999999999994,0.49999999999999994,0.4993103448275862,0.0008446516354424724,11,0.49956896551724145,0.5001295036338332,0.5,0.5,0.5,0.49993969383021497,0.00019203007365109365
0.009575986862182617,0.0010109998382997307,0.0018000125885009766,0.00039763125543972993,8,{'SVM__max_iter': 8},0.49999999999999994,0.49999999999999994,0.5,0.49999999999999994,0.4994819854646667,0.4998963970929334,0.00020720581413329883,10,0.5,0.49999999999999994,0.5,0.4994182000927787,0.5013143652389052,0.5001465130663367,0.0006258940357996573
0.011585140228271484,0.00048665853194026,0.002589511871337891,0.0004901245925171733,16,{'SVM__max_iter': 16},0.48403432812741604,0.5005180145353332,0.4747255296118757,0.49999999999999994,0.5295886809958249,0.49777331065409,0.018679770805118304,12,0.48300216483686403,0.5013800835008504,0.48360329364465754,0.49913793103448273,0.5346953765269832,0.5003637699087676,0.018780488186006285
0.018366098403930664,0.0013616462818169534,0.0031949996948242186,0.0003944000933519058,32,{'SVM__max_iter': 32},0.5439461883408071,0.4381320550487088,0.47800371114890977,0.5487397556826967,0.520303077160971,0.5058249574764186,0.042097208657119224,7,0.5492075150765424,0.4371211535487861,0.4824880160816452,0.5336516158960878,0.4963545693520953,0.49976457399103136,0.03956574716038663
0.02932319641113281,0.003548322633321275,0.00517740249633789,0.0003930309732086664,64,{'SVM__max_iter': 64},0.5232642647286222,0.49999999999999994,0.5282433895160044,0.5293103448275861,0.5441317457862995,0.5249899489717025,0.014304786728457529,6,0.5225104376063089,0.5004310344827586,0.5358319158806247,0.5095871346837793,0.5431826967682077,0.522308643884336,0.01586891476729487
0.04886951446533203,0.002442929100273609,0.010376214981079102,0.0004961920590814372,128,{'SVM__max_iter': 128},0.6204345136848616,0.5979124787382093,0.6005334776557909,0.6098732024122467,0.6426086284212152,0.6142724601824647,0.016227577986099025,5,0.6210820318540281,0.6185209525282201,0.6031602752435442,0.5823430493273543,0.6488170712849853,0.6147846760476264,0.02190619189176929
0.08537936210632324,0.0023171270188000878,0.019142007827758788,0.0009869191475305695,256,{'SVM__max_iter': 256},0.7028684088449048,0.7083887428483067,0.7595175506417197,0.7491649914952837,0.8122081336013608,0.746429565486315,0.03962392330160718,4,0.7190544301840112,0.7497313282820471,0.7843899798979435,0.7043953919901036,0.807828204731715,0.753079867017164,0.038773250632676136
0.15538225173950196,0.0026281988754180206,0.03330793380737305,0.0007959084770940339,512,{'SVM__max_iter': 512},0.929209834544611,0.9193830214937375,0.9073991031390136,0.9477501159734034,0.9221431884954385,0.9251770527292408,0.013301406956973669,3,0.946886114117829,0.950164295654863,0.9503575846605845,0.9466928251121077,0.9511346064635846,0.9490470852017937,0.001872733277431008
0.22960147857666016,0.009345615260218916,0.04805078506469727,0.006218545931106215,1024,{'SVM__max_iter': 1024},0.9362842121540127,0.9259393845678057,0.9111102520488636,0.9406834699242307,0.9151615896087829,0.9258357816607392,0.011492727077741065,2,0.9466309726302768,0.9411782897788774,0.9471489871656099,0.9432252203494665,0.9499942013298286,0.9456355342508118,0.003096968110392342
0.23357682228088378,0.004821676680639818,0.043482494354248044,0.0009998287876193301,2048,{'SVM__max_iter': 2048},0.9362842121540127,0.9270604608009896,0.9111102520488636,0.9429256223905983,0.9151615896087829,0.9265084274006494,0.012093382750880387,1,0.9481830833462195,0.9411782897788774,0.9467179526828515,0.943074454925004,0.9497139322715324,0.945773542600897,0.0031820085022876278
