,train,test
0.1,0.10106502739945426,0.009342629197635687
0.2,0.2147904061974259,0.008039798800018616
0.3,0.3202649129991187,0.007046721404185519
0.4,0.4238604790036334,0.005861097000888549
0.5,0.5596498846018221,0.005248956999275833
0.6,0.7245366920018569,0.003294163799728267
0.7,0.858962731200154,0.0025454176036873834
0.8,1.087425091600744,0.0011254535958869383
0.9,1.3773194567969766,0.0007405051990645006
