,train,test
0.1,3.923031103199173,0.393833817797713
0.2,9.520808275599848,0.43978902919916435
0.3,14.36418765640119,0.388590039400151
0.4,24.187004587201226,0.44664816320000683
0.5,23.889281276997643,0.28957950620097106
0.6,39.81476232620044,0.33454258859856056
0.7,39.469529567999416,0.20803688139858423
0.8,43.21609958199988,0.06831776019971585
0.9,53.68913569980214,0.03804370479920181
