mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.023935651779174803,0.001891901458458413,0.0019951820373535155,0.000630901955609076,1,{'MLP__max_iter': 1},0.8154940466986237,0.8121385495593011,0.8224756455852791,0.8113576619761866,0.7984227617133135,0.8119777331065408,0.007832218425178186,22,0.8246134219885575,0.811831220040204,0.8128653162208134,0.8112919437142415,0.816680841193753,0.815456548631514,0.004950730226402794
0.037570858001708986,0.0017377796935545689,0.003189277648925781,0.0011676814422902288,2,{'MLP__max_iter': 2},0.8606772846760475,0.8431807638781504,0.8709370650997373,0.8569738673264263,0.8547317148600586,0.857300139168084,0.008982548368542842,21,0.8610252048863462,0.8606366939848459,0.8581162053502397,0.8543219421679294,0.8621462811195301,0.8592492655017783,0.002794063654467455
0.06841721534729003,0.0013531477877042947,0.001596546173095703,0.000489085078761737,4,{'MLP__max_iter': 4},0.8956780578320706,0.8711999381475182,0.8938688727385187,0.8924926550177825,0.8799907221277253,0.8866460491727229,0.009495313417380788,20,0.8921466676975416,0.892297433122004,0.8888066336786764,0.8824049018091852,0.8935692747796505,0.8898449822174117,0.0040401878854031984
0.13394560813903808,0.0025575284294363843,0.0025925636291503906,0.0004882517960352209,8,{'MLP__max_iter': 8},0.9111102520488634,0.9005102829751042,0.9081799907221277,0.930168548012989,0.8983531776712541,0.9096644502860676,0.011282337114739657,19,0.9198855729086132,0.9171911241688572,0.9154669862378227,0.9102075923921448,0.914734420906139,0.9154971393227154,0.0031840191368462615
0.2551271438598633,0.011361862666180292,0.0017958641052246093,0.0003986837048091701,16,{'MLP__max_iter': 16},0.9248183083346219,0.9200788619143343,0.9254213700324728,0.9433585897634142,0.9058527910932426,0.9239059842276172,0.012017464284057271,18,0.9332263800835009,0.9325150765424463,0.9349717798051647,0.9290880624710067,0.9356405597649607,0.9330883717334159,0.0022983070982219877
0.48894681930541994,0.013389670278525015,0.002195262908935547,0.00040082962717738,32,{'MLP__max_iter': 32},0.9396474408535641,0.9333539508272769,0.9277485696613578,0.9479279418586671,0.9155945569815988,0.932854492036493,0.01093232183624974,17,0.9482488016081646,0.9475374980671099,0.9502319468068656,0.9439809803618372,0.9522150920055669,0.9484428637699089,0.00276392021233149
0.9618803024291992,0.01568745593835355,0.00219879150390625,0.0004064561335036683,64,{'MLP__max_iter': 64},0.9419746404824493,0.933353950827277,0.9328359362919438,0.9588758311427247,0.9224060615432195,0.9378892840575229,0.012189840411217586,16,0.9680783207051185,0.9633582031854028,0.9686601206123397,0.9648233338487708,0.9640695067264577,0.9657978970156179,0.0021578632238533806
1.9424066543579102,0.05187607211144974,0.0017960071563720703,0.0003989939871990961,128,{'MLP__max_iter': 128},0.9418895933199319,0.9396474408535641,0.9403355497139324,0.9498221741147362,0.9418895933199319,0.9427168702644194,0.003659131087115723,1,0.9847185712076699,0.9837482603989486,0.9858821710221123,0.9805145353332303,0.9807522808102676,0.9831231637544458,0.002143558724867449
2.764234447479248,0.2777871874516395,0.0021942615509033202,0.0009770190044612714,256,{'MLP__max_iter': 256},0.940250502551415,0.9304236895005411,0.9403355497139324,0.9474949744858512,0.9389593319931961,0.9394928096489871,0.005437876241768928,2,0.9871327508891297,0.9889863924539972,0.9888781506107934,0.9877145507963507,0.9855593783825577,0.9876542446265658,0.0012598905369072602
2.758047676086426,0.30793998173958115,0.0017943859100341796,0.0003965194258907463,512,{'MLP__max_iter': 512},0.940250502551415,0.9304236895005411,0.9403355497139324,0.9474949744858512,0.9389593319931961,0.9394928096489871,0.005437876241768928,2,0.9871327508891297,0.9889863924539972,0.9888781506107934,0.9877145507963507,0.9855593783825577,0.9876542446265658,0.0012598905369072602
2.6756642341613768,0.21846209952374276,0.0015958786010742188,0.0004885389162240109,1024,{'MLP__max_iter': 1024},0.940250502551415,0.9304236895005411,0.9403355497139324,0.9474949744858512,0.9389593319931961,0.9394928096489871,0.005437876241768928,2,0.9871327508891297,0.9889863924539972,0.9888781506107934,0.9877145507963507,0.9855593783825577,0.9876542446265658,0.0012598905369072602
2.750438022613525,0.23629677719424366,0.0017962455749511719,0.000399357681789863,2048,{'MLP__max_iter': 2048},0.940250502551415,0.9304236895005411,0.9403355497139324,0.9474949744858512,0.9389593319931961,0.9394928096489871,0.005437876241768928,2,0.9871327508891297,0.9889863924539972,0.9888781506107934,0.9877145507963507,0.9855593783825577,0.9876542446265658,0.0012598905369072602
2.819692039489746,0.31957723163143875,0.0017946243286132812,0.0003986600019822187,2100,{'MLP__max_iter': 2100},0.940250502551415,0.9304236895005411,0.9403355497139324,0.9474949744858512,0.9389593319931961,0.9394928096489871,0.005437876241768928,2,0.9871327508891297,0.9889863924539972,0.9888781506107934,0.9877145507963507,0.9855593783825577,0.9876542446265658,0.0012598905369072602
3.013526773452759,0.4610171879109573,0.005583572387695313,0.004829965382754181,2200,{'MLP__max_iter': 2200},0.940250502551415,0.9304236895005411,0.9403355497139324,0.9474949744858512,0.9389593319931961,0.9394928096489871,0.005437876241768928,2,0.9871327508891297,0.9889863924539972,0.9888781506107934,0.9877145507963507,0.9855593783825577,0.9876542446265658,0.0012598905369072602
