mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.417932415008545,0.06709699624959518,0.0027929306030273437,0.0011632927911632968,balanced,gini,37,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 37}",0.6700890093678432,0.6629032111797298,0.6920601669220979,0.6694136868865492,0.6591851070771741,0.670730690615941,0.01141608568259862,52,0.7141860152944647,0.7113765349464581,0.7636062424999477,0.7330974074311265,0.7361794120636372,0.7316891224471269,0.01876064226444486
2.3672924995422364,0.04284668415296598,0.0029791831970214845,1.285215469337692e-05,balanced,gini,38,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 38}",0.6681946893561983,0.6641070635071777,0.6952863097883094,0.6687395900402947,0.6612738520097489,0.6715205893085686,0.012194600918742587,47,0.715082014900393,0.7128345765165038,0.7634097946109804,0.7331977217493235,0.7360951477214921,0.7321238510997385,0.018211177619315847
2.3714751243591308,0.03958225104412733,0.0032017707824707033,0.0003944685473949853,balanced,gini,39,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 39}",0.670565359580822,0.6595969626344793,0.691188073020105,0.671029403318491,0.6603251674601578,0.6705414198774827,0.011407490527980905,55,0.7152629958918536,0.7130498338322173,0.764145432944425,0.732581207160822,0.7368562031087236,0.7323791345876083,0.01841611663031365
2.3698843002319334,0.05127813939813128,0.002993011474609375,1.6784803433305112e-05,balanced,gini,40,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 40}",0.6691363089418857,0.6633687309749011,0.691188073020105,0.6663213053900542,0.6603251674601579,0.6700682842883159,0.01096126497564469,63,0.7151704385042261,0.7128199478371842,0.764145432944425,0.7343053599969174,0.736731809890702,0.7326345978346909,0.018493937048617085
2.409773826599121,0.04120729119243668,0.002997589111328125,1.1694084973121133e-05,balanced,gini,41,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 41}",0.6704901861530798,0.6591261528416357,0.691188073020105,0.6663213053900542,0.6603951368854101,0.6695045914851098,0.01159271447845609,73,0.7147196828453988,0.7133521703692839,0.764145432944425,0.7343053599969174,0.7366528981644053,0.7326351088640861,0.01846416583429566
2.3989967823028566,0.028943343702435266,0.002598476409912109,0.0004931093010117898,balanced,gini,42,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 42}",0.6710947215410025,0.6625608727589302,0.691188073020105,0.6663213053900542,0.6576314076234652,0.6697598370381247,0.011590240085856922,68,0.7140146797985246,0.7130352051528978,0.764145432944425,0.7343053599969174,0.735002387581528,0.7321006130948585,0.018605066226475075
2.3854384422302246,0.047441375133488436,0.003185272216796875,0.0007411194188815214,balanced,gini,43,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 43}",0.6716296239213181,0.6585215816790755,0.691188073020105,0.6663213053900542,0.6601276141459771,0.6695581188817132,0.011775779801913461,71,0.7152936803784197,0.7134030243196202,0.764145432944425,0.7343053599969174,0.7358289810269287,0.7325952957332623,0.01831109704146276
2.3670870304107665,0.06173903933662991,0.0025930881500244142,0.00047805650257620047,balanced,gini,44,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 44}",0.6717047973490601,0.6633687309749011,0.691188073020105,0.6663213053900542,0.6601276141459771,0.670542586558653,0.011002905046317906,54,0.7135854670586723,0.7127196335189872,0.764145432944425,0.7343053599969174,0.7358289810269287,0.7321169749091861,0.01878331056574961
2.374461126327515,0.022444718939344955,0.003390598297119141,0.0014936502539008684,balanced,gini,45,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 45}",0.6695430261472575,0.6633687309749011,0.691188073020105,0.6663213053900542,0.6601276141459771,0.6701101422444923,0.010991204399056483,62,0.7156358474423705,0.7127196335189872,0.764145432944425,0.7343053599969174,0.7358289810269287,0.7325270509859259,0.018392573210223754
2.3782721042633055,0.029003019607871057,0.0029785633087158203,2.5821073341404485e-05,balanced,gini,46,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 46}",0.680192846914666,0.6633687309749011,0.691188073020105,0.6663213053900542,0.6601276141459771,0.672240550140506,0.011685034076520587,42,0.7537769240818717,0.7127196335189872,0.764145432944425,0.7343053599969174,0.7358289810269287,0.740155266313826,0.017701580440554657
