mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.05665740966796875,0.0031821562486577955,0.05026702880859375,0.001480737279988784,1,{'SVM__max_iter': 1},0.13080525056203846,0.1603370638584981,0.13583310756324152,0.14113417493093325,0.064292423004769,0.1265381352456849,0.03262479913030766,12,0.13661731359280518,0.15737699400294816,0.13667388532012248,0.1447143002131988,0.06867012332019788,0.12881052328985448,0.031011673657489417
0.07861037254333496,0.000734157532895643,0.11868128776550294,0.0018958388704309083,2,{'SVM__max_iter': 2},0.12508549338694455,0.13540822383883,0.151361065033167,0.14284547584642596,0.08941720442317243,0.1288485647518317,0.021488326232683055,11,0.1395990975475336,0.1401108615307331,0.14803223524277684,0.1315789720163461,0.09601789139997287,0.1310678115474725,0.018281736528565504
0.12307629585266114,0.0010117959962600558,0.2473292827606201,0.003835907239367463,4,{'SVM__max_iter': 4},0.17233011107199397,0.1620408806112677,0.1968561982171955,0.17675923447848352,0.12549691987939351,0.166726551182574,0.023474690734367733,10,0.17976922840705875,0.15710967613662533,0.19975255613804502,0.17941710287701398,0.1273797214022203,0.16868565699219268,0.02467121949299327
0.21465091705322265,0.004552180726645535,0.42944960594177245,0.01126056867031076,8,{'SVM__max_iter': 8},0.22017785525314026,0.20414800374317293,0.2379544972367905,0.18515141901391982,0.20112569688963647,0.20973071811311317,0.017968257491471636,9,0.21845564156811373,0.20311789684823217,0.23552145333499047,0.18708452429193,0.2025396812321875,0.20934383945509077,0.016424545340380813
0.3917689323425293,0.007018861157651527,0.6388875484466553,0.0047849567888586094,16,{'SVM__max_iter': 16},0.47396636480840765,0.4243319813462947,0.461815732581648,0.4483089395350513,0.4731591824785426,0.4563064505883358,0.01851696629538876,8,0.47752883807836766,0.42885429998482805,0.47105614689412645,0.4546189459681244,0.4891616659141113,0.46424397936791156,0.02092297720192385
0.7033339500427246,0.005261261612862618,0.8164087772369385,0.00443777293233605,32,{'SVM__max_iter': 32},0.7717573866077239,0.7303799694060039,0.762350710279434,0.7589432932821388,0.7514744169887149,0.7549848554127309,0.013935550975394447,7,0.7874487424788321,0.7565465280181521,0.7921347627780119,0.7792378155428378,0.777865095260411,0.778646588815649,0.01223749741100794
1.1395483016967773,0.016706257165104023,0.9572344779968261,0.012034579896278319,64,{'SVM__max_iter': 64},0.9390646752770597,0.9361033889331373,0.9365874340535896,0.941771233921956,0.9373856666332832,0.9381817827383324,0.002056569919917353,6,0.962685184366115,0.9649125239442444,0.9624579130272634,0.9668999441991134,0.9654790336734865,0.9644869198420446,0.0016941803111715599
1.6938717365264893,0.023675725078095504,1.0509860038757324,0.014142964199252064,128,{'SVM__max_iter': 128},0.9601425989192371,0.9592947405023196,0.964548612208175,0.9666401581299985,0.9610918126695628,0.9623405241413863,0.0027938763775992373,5,0.984514406976305,0.9846744251914527,0.9826213671239181,0.985894200518421,0.9832620415301264,0.9841932882680446,0.0011459379579695525
1.863417911529541,0.011606326165773674,1.077499771118164,0.025277708517325626,256,{'SVM__max_iter': 256},0.9613726181347602,0.9586838462345927,0.9651779872578484,0.9675019221562198,0.9613633093718745,0.962817019915662,0.0031241688435013552,4,0.9847478188340011,0.9857001013902217,0.9837914635565622,0.9857121633953314,0.9840611420340715,0.9848025378420375,0.0008009958919861797
1.872015619277954,0.03236808803872176,1.099467945098877,0.0198123892668975,512,{'SVM__max_iter': 512},0.9619939758012616,0.9583761539269003,0.9645367835046692,0.9681579987155361,0.9613633093718745,0.9628828343235069,0.0032851410806856297,1,0.9845838037446129,0.9856187873554193,0.9837979701712106,0.9857934774301338,0.9840682543265347,0.9847724586055822,0.0008049687975082929
1.8696231365203857,0.006931920108909155,1.0844955921173096,0.012841896116243848,1024,{'SVM__max_iter': 1024},0.9619939758012616,0.9583761539269003,0.9645367835046692,0.9681579987155361,0.9613633093718745,0.9628828343235069,0.0032851410806856297,1,0.9845838037446129,0.9856187873554193,0.9837979701712106,0.9857934774301338,0.9840682543265347,0.9847724586055822,0.0008049687975082929
1.8823824882507325,0.026637560515347256,1.090687084197998,0.005675007451658008,2048,{'SVM__max_iter': 2048},0.9619939758012616,0.9583761539269003,0.9645367835046692,0.9681579987155361,0.9613633093718745,0.9628828343235069,0.0032851410806856297,1,0.9845838037446129,0.9856187873554193,0.9837979701712106,0.9857934774301338,0.9840682543265347,0.9847724586055822,0.0008049687975082929
