,train,test
0.1,0.022144984400074463,0.11627947499946459
0.2,0.07252674240007764,0.16805165779951495
0.3,0.14349159039993536,0.1692253219996928
0.4,0.28046443260100207,0.17045580140256789
0.5,0.42606733400025404,0.1654668559989659
0.6,0.6292258395988028,0.1428523184004007
0.7,1.0490911073997267,0.1197178304020781
0.8,2.228709462400002,0.08834071219753241
0.9,8.220669736801938,0.05374229199805995
