,0,1,2,3,4
259,0.9669811320754716,0.9782608695652173,0.9782608695652173,0.9782608695652173,0.9782608695652173
272,0.9911504424778762,1.0,1.0,1.0,1.0
285,0.9708333333333333,0.99609375,0.99609375,0.99609375,0.99609375
298,0.9798387096774194,0.961527929901424,0.961527929901424,0.961527929901424,0.961527929901424
311,0.9269933976637887,0.9630458423958509,0.9630458423958509,0.9630458423958509,0.9630458423958509
324,0.9782608695652176,0.967361111111111,0.967361111111111,0.967361111111111,0.967361111111111
337,0.9720279720279722,0.9732620320855617,0.9732620320855617,0.9732620320855617,0.9732620320855617
350,0.979591836734694,0.979381443298969,0.979381443298969,0.979381443298969,0.979381443298969
363,0.9868421052631579,0.9724999999999999,0.9724999999999999,0.9724999999999999,0.9724999999999999
376,0.9812500000000001,0.9735576923076922,0.9735576923076922,0.9735576923076922,0.9735576923076922
389,0.9821428571428571,0.9785913080710769,0.9785913080710769,0.9785913080710769,0.9785913080710769
402,0.9825581395348836,0.9768755781105473,0.9768755781105473,0.9768755781105473,0.9768755781105473
415,0.9885714285714285,0.9690809822851253,0.9690809822851253,0.9690809822851253,0.9690809822851253
428,0.9861111111111112,0.9700193849678386,0.9700193849678386,0.9700193849678386,0.9700193849678386
441,0.9793149185228852,0.9801980198019801,0.9801980198019801,0.9801980198019801,0.9801980198019801
454,0.9666825699745546,0.9693194024021091,0.9693194024021091,0.9693194024021091,0.9693194024021091
467,0.9810678699003573,0.9651808785529716,0.9651808785529716,0.9651808785529716,0.9651808785529716
480,0.9858796749124149,0.9603653748844025,0.9603653748844025,0.9603653748844025,0.9603653748844025
493,0.9814186909581646,0.9823788546255507,0.9823788546255507,0.9823788546255507,0.9823788546255507
506,0.9821408639357072,1.0,1.0,1.0,1.0
519,0.991608656174334,1.0,1.0,1.0,1.0
766,0.9666570120269223,0.9985795454545454,0.9985795454545454,0.9985795454545454,0.9985795454545454
1012,0.9866666666666665,0.9865942028985507,0.9865942028985507,0.9865942028985507,0.9865942028985507
1258,0.9939418364963278,0.9831637941547091,0.9876030747728863,0.9876030747728863,0.9876030747728863
1504,0.9958366004083025,0.9921402660217653,0.9936948297604035,0.9936948297604035,0.9936948297604035
1750,0.9891707574946642,0.9904963041182681,0.9954083968614424,0.9954083968614424,0.9954083968614424
1997,0.9967213114754099,0.9963031423290203,0.9981096408317579,0.9981096408317579,0.9981096408317579
2243,1.0,0.9975041597337769,0.9983263598326358,0.9983263598326358,0.9983263598326358
2489,0.9986979166666665,0.999252615844544,1.0,1.0,1.0
2735,1.0,0.9993122420907841,0.9976580796252926,0.9959292047768871,0.9959292047768871
2982,1.0,1.0,1.0,1.0,1.0
3228,1.0,1.0,0.9994141769185706,1.0,1.0
3474,1.0,0.9990820073439413,1.0,0.9966299019607844,0.9966299019607844
3720,1.0,0.9954389965792476,1.0,0.998856489422527,0.998856489422527
3966,0.99893219434063,0.9965277777777777,0.9965277777777778,0.9938862307283359,0.9989304812834224
4213,1.0,1.0,1.0,1.0,1.0
4459,0.9976348155156101,0.9990534784666353,1.0,1.0,1.0
4705,0.9991122947181537,1.0,1.0,1.0,1.0
4951,1.0,0.9989504617968094,1.0,1.0,1.0
5198,1.0,0.9990023942537909,0.9992019154030328,1.0,1.0
