mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.06023321151733398,0.002647293572049453,0.0021939754486083986,0.000411975918939229,1,{'SVM__max_iter': 1},0.4727462465691384,0.5084413868223251,0.5307571373192036,0.4676420126270584,0.5186668994840774,0.4996290458791104,0.02511885367360034,10,0.463655846188506,0.5223639964945311,0.5416689486739091,0.4632718175476434,0.511645343282209,0.5005211904373598,0.03175078691347323
0.08597064018249512,0.0027063340950521137,0.001995086669921875,3.371747880871523e-07,2,{'SVM__max_iter': 2},0.46761115312244456,0.40899405876291345,0.4560020399470396,0.48652016266864473,0.44834618539790627,0.4534849417981125,0.025710285493255703,12,0.47455789706345075,0.42896236696914875,0.46975115364532694,0.4846958074796203,0.44211695266638834,0.460016835564787,0.020976352877981663
0.1396270751953125,0.002274309678035101,0.001994800567626953,4.623107774177865e-07,4,{'SVM__max_iter': 4},0.5246024858143381,0.4637651914334674,0.46618235709908296,0.521404861782035,0.45462952397765816,0.4861513513457099,0.030382513420944012,11,0.521317572495532,0.4683845863428658,0.4857855499084608,0.5004638443637865,0.4617225684391632,0.48753482430996165,0.021654088587560454
0.23857331275939941,0.011046445586817695,0.0019841670989990236,1.3669849356385235e-05,8,{'SVM__max_iter': 8},0.5583794541901586,0.5143627355885557,0.4762666631523446,0.4905872397240972,0.532908638965133,0.5145274792779342,0.029335861151513442,9,0.5503285094186268,0.5174455226492558,0.48005624982821843,0.4846817732573689,0.5420877907452422,0.5149199691797424,0.02873346860527831
0.41748919486999514,0.013030426735385266,0.002386808395385742,0.00048230995462110996,16,{'SVM__max_iter': 16},0.5873385936887484,0.5883259568174543,0.572076858217709,0.6010593616882106,0.6046755926660109,0.5906782906773715,0.0115372337089019,8,0.6001082394946342,0.6048089019922595,0.5869786977582447,0.5918724123424166,0.5881019913773341,0.5943740485929778,0.006957804400475139
0.6945577144622803,0.011186689473830419,0.002180337905883789,0.000406030662169195,32,{'SVM__max_iter': 32},0.6298721346219002,0.6340687128475881,0.6491733803342854,0.6636076301468332,0.6424781125424789,0.6438213087035207,0.011932306998633596,7,0.6289773558467461,0.6535244852657013,0.653184135531429,0.65785762955483,0.641386526160591,0.6469860264718594,0.010535904083907142
1.1529446601867677,0.013110533106710062,0.0021691322326660156,0.00039753616748736695,64,{'SVM__max_iter': 64},0.6786739876463522,0.6897146745070214,0.6813396286158903,0.6949193686193336,0.6896454212512868,0.6868487610858631,0.00597460068518763,6,0.6866606335561106,0.7050253105738973,0.6911445072575754,0.6879110589651044,0.6860770808222921,0.691363718234996,0.007052312462605197
1.7607091903686523,0.05330322409091758,0.002185153961181641,0.00038538536670959165,128,{'SVM__max_iter': 128},0.7003946490094928,0.6850282708822336,0.6965719109715997,0.7048554861675256,0.7050350808871111,0.6983674032549076,0.007374009155944893,5,0.7078476196852178,0.7077065498800508,0.7075539777579773,0.7035628434162086,0.7045363030068245,0.7062414587492559,0.0018183227068032887
2.679665040969849,0.07172443545097282,0.0019767284393310547,1.539453090920541e-05,256,{'SVM__max_iter': 256},0.6981439150176638,0.6874396397152157,0.6957709460518912,0.7080101127953542,0.7034278925300007,0.6985481099660533,0.006993999370990995,3,0.7067140277296797,0.7091406781561207,0.70613909131913,0.7017092652693937,0.7046710836999069,0.7056748292348461,0.002451154185385866
4.369735336303711,0.12037836426632376,0.002182292938232422,0.0004051636650337996,512,{'SVM__max_iter': 512},0.6993701273871324,0.6858982313800174,0.6970352873782082,0.7070851740571273,0.7031226422247506,0.6984928571797324,0.0071670988634275614,4,0.7071689479809399,0.7095372119254519,0.7067172438018762,0.7013875973188178,0.7046585524086979,0.7058939106871568,0.0027353322167927414
7.2484384059906,0.046481015090562794,0.0021821022033691405,0.0003918875849870846,1024,{'SVM__max_iter': 1024},0.69968799134136,0.6858982313800174,0.6973454610754789,0.7070851740571273,0.7031226422247506,0.6986187031079977,0.007163945360324641,1,0.7073259338522113,0.7096193629836457,0.7066410823395761,0.7013869643242947,0.7046484253632797,0.7059243537726013,0.002769372345471026
8.165997648239136,0.24678951158628964,0.0019814491271972655,1.3483113455870708e-05,2048,{'SVM__max_iter': 2048},0.6993701273871324,0.6858982313800174,0.6973454610754789,0.7070851740571273,0.7031226422247506,0.6985548919191865,0.007155547458300703,2,0.7073259338522113,0.7096193629836457,0.7066410823395761,0.7013869643242947,0.7045716558254324,0.7059089998650319,0.002776607125881198
