,train,test
0.1,0.17046003099985682,0.022379979800007277
0.2,0.18004086520013515,0.019555733400011377
0.3,0.39432809540012387,0.019288938800036702
0.4,0.3697825417999411,0.01655950739996115
0.5,0.44534504059993196,0.013447388399981719
0.6,0.6715177655998559,0.010512062400084687
0.7,0.7584455161999358,0.0071184894000907665
0.8,1.0965866974001073,0.004144581199943787
0.9,1.3567104749999999,0.002085199799967086
