,train,test
0.1,0.12879505140299444,1.505626429602853
0.2,0.3567286356003024,2.308093734001159
0.3,0.6250442803982879,2.7705655679950723
0.4,0.9490268154011574,2.940099184002611
0.5,1.3227655486029106,2.877090186995338
0.6,1.7217808583955048,2.5803104316000827
0.7,2.1222461816010765,2.174242127596517
0.8,2.5502185665944124,1.5809402211976704
0.9,3.059930792194791,0.8622838083974784
