mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.05006537437438965,0.0030546323924518573,0.8668771266937256,0.013435038399371397,manhattan,34,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.8934910743985471,0.8960829953070206,0.8958322491027805,0.9048153566749181,0.9093620256141361,0.8999021081431413,0.006094003487540722,22,0.9179933440585326,0.9188228343604637,0.9173366484644059,0.91432385764439,0.9152733629520733,0.9167500094959731,0.001688391356003768
0.05305824279785156,0.00842470241486233,0.8768639087677002,0.028535862006915436,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.8903291249772343,0.8897459535013622,0.8888686192126971,0.9002911248073369,0.9061648699761727,0.8950647663201784,0.006917499660486711,24,0.913939585278924,0.9136769924105916,0.9133889549093648,0.9104826486672101,0.9109535117351971,0.9124883386002576,0.0014634623433919614
0.05346603393554687,0.003255675924808521,0.8965975284576416,0.016915967793652738,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.8872920272686725,0.8867020881997536,0.8836399808375046,0.8933061823571974,0.9027277029868939,0.8907199557937917,0.006758886009326929,27,0.90960094237921,0.9091732328810083,0.9080333624268719,0.9053288394679041,0.9061993242007503,0.907667140271149,0.0016591659876535802
0.05326457023620605,0.0027947063977408347,0.9125507831573486,0.01175271359098787,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.8833971093232257,0.8850593411579506,0.878313257549984,0.8904262917038201,0.8989564258381697,0.8872171384551982,0.007016643853112419,29,0.9030243520840855,0.9043801165878138,0.9012820832522673,0.9023312985214258,0.9020469227648367,0.9026129546420858,0.0010452798773838382
0.0490623950958252,0.003953691447288959,0.9269425868988037,0.014164493109163904,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.8782965405756702,0.8791749487973018,0.8739803450613285,0.8869667156524266,0.8913919539456945,0.8819498443193146,0.006301911666041221,32,0.8988297164513788,0.8982863875967073,0.8976491753659667,0.8977843234223594,0.8977825123462364,0.8980664230365296,0.00043938191493374587
0.0500732421875,0.002315667608708165,0.9367079257965087,0.007834107229625702,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.8736951296137602,0.8766203548462759,0.8730296855772803,0.8831607635769636,0.8872476341831322,0.8787385053033272,0.005554723794990183,33,0.8963121562748384,0.8961688395107799,0.8953174635723836,0.8941808460816655,0.8928515092433432,0.8949661629366021,0.0013015393924437249
0.05246624946594238,0.002733924963696622,0.24394712448120118,0.007094864394684442,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.948814775985284,0.9412636277674207,0.9433261897813796,0.9451336052221774,0.948151039093912,0.9453371360047487,0.002854202220797903,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.057044172286987306,0.002309284748469818,0.40613536834716796,0.007654148765500557,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.9386966568704288,0.9340070712724673,0.9300992842384711,0.9398998921075639,0.9394458774212141,0.936427352960105,0.00379993237380507,5,0.9690952291409853,0.968448911701202,0.9689818583994917,0.968843824004591,0.9675263211565172,0.9685792288805575,0.0005699078207078912
0.05625505447387695,0.002993670878062427,0.49569315910339357,0.010843907994024335,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.935450550081776,0.9286832883482576,0.9312054569741852,0.9398933742713045,0.9346203435554219,0.9339677221492328,0.0038285457489104936,6,0.9610161083362512,0.9614465243586722,0.9604468416596181,0.9603202456558473,0.9578006809613019,0.9602060801943383,0.0012689990245526746
0.0580449104309082,0.0041554141984053794,0.5537209033966064,0.02347840263777383,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.9323048666441887,0.9258477988322735,0.9312282176818206,0.9297905492901326,0.9284286754061728,0.9295216966048281,0.002256913647984146,9,0.9545457348406321,0.9533327647535558,0.9542118458516599,0.9519778439849289,0.9510189465665437,0.953017427199464,0.0013368961093433742
0.05864253044128418,0.0031147216866514124,0.5942124843597412,0.007284977986523498,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.9238763097042663,0.9235522475386987,0.9190087678145298,0.9291216954909399,0.9258300816425918,0.9242746146567665,0.003294811125239352,11,0.9492204682129998,0.9458724597172228,0.9477918556756955,0.9466549144035274,0.9441788584340908,0.9467437112887073,0.001707534238103114
0.05644941329956055,0.0026458507675553525,0.6335071563720703,0.021198579453116467,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.917293123504662,0.913022121870192,0.9149588288636034,0.9229680925044227,0.9208187989759482,0.917806440771339,0.003658965471537023,13,0.9400592630490483,0.9394996546813411,0.940456658337986,0.9375043555966057,0.9379089025336815,0.9390857668397325,0.0011733893326353305
0.058044815063476564,0.003301710101260597,0.6702167987823486,0.015932611060732044,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.9094927229842213,0.9069658311914588,0.9089318831202394,0.9187286922268527,0.913870235577943,0.9115909139916243,0.004218015439150606,16,0.9337870441739347,0.9326813975946587,0.935015339151807,0.9326208146740211,0.9307850733649305,0.9329779337918704,0.0014021258747838313
0.060235595703125,0.006263299230696236,0.700528621673584,0.014027735646358626,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.9052580484596771,0.9046631030134222,0.9042182591469836,0.9112773711806536,0.9126056136591422,0.907596901459274,0.003578949720496929,19,0.9283862703009063,0.9255086446009723,0.9291021205680073,0.9240692071849292,0.9269751483252244,0.9268082781960081,0.0018423449750686227
0.05803914070129394,0.003525876046103947,0.748600435256958,0.02506957078376977,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.9038628742747776,0.8980037767381056,0.8996398350192137,0.908798282048877,0.9070104985477776,0.9034573193246359,0.004137267816707095,21,0.9246249699865269,0.9201235305267322,0.9234130035887713,0.9190536616912738,0.9209063419193956,0.92162430154254,0.0020774713007983094
0.06044325828552246,0.003192424149545234,0.7529823303222656,0.0053929780191261925,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.8944891166343114,0.8907499162014901,0.8928504370909536,0.903724495755979,0.9063745053489891,0.8976247256086979,0.006219649631184587,23,0.9176143435155765,0.9150225996522168,0.9164475178319323,0.9143642320552894,0.9143305588414801,0.9155558503792991,0.00128359765961823
0.06283178329467773,0.004039106790529741,0.7813125610351562,0.016419836650197344,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.8901398584596019,0.8848585037863794,0.8902829207122156,0.8996400210470923,0.9013057748672764,0.8932324221130634,0.006236332627745154,25,0.9139831796231015,0.9111550593139032,0.9141305963657886,0.9075759951895647,0.9093948865562133,0.9112479434097143,0.002558001411149366
0.06123533248901367,0.002053257041454634,0.8034538745880127,0.008239445368204113,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.8804890756093803,0.8818081980771123,0.8871942450965442,0.8942524083084007,0.89682326867594,0.8880972996929783,0.006514835640229894,28,0.9077160368021756,0.9079453095608375,0.9074340071386924,0.9020867787775375,0.9038059585866272,0.9057976181731741,0.0023961516691606353
0.05923848152160645,0.0022388212276075316,0.8319794654846191,0.015703430676687523,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.876684623428792,0.8782925465926983,0.8818598640024382,0.8934309216327091,0.8933052854509841,0.8846974519828076,0.0072602515774010815,31,0.9030885418667831,0.9014417985739599,0.9028783123767845,0.897468836463431,0.8983181894964942,0.9006391357554904,0.0023278899878612053
0.0596402645111084,0.002917960434483168,0.8483329296112061,0.01194437703646623,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.8729388587137835,0.8695922380144997,0.8727093691792492,0.8874538384565996,0.8883140808233119,0.8781845638707686,0.007994364628021703,34,0.8965749822028097,0.8965371991239497,0.8968841728871904,0.8909200745155162,0.894406258827055,0.8950645375113042,0.002252605275774061
0.06462721824645996,0.009840977709927125,0.8778539657592773,0.010987952265254057,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.8659900610995344,0.8610901215218033,0.8639262507588705,0.8794371221528607,0.883264978707742,0.8707230172222588,0.00887858631394073,36,0.8879275356011247,0.891873659623633,0.892335445955846,0.8860191435104138,0.8925154294945525,0.8901342428371141,0.0026587408718669455
0.06283178329467773,0.007802160315170233,0.8822432518005371,0.01382870486158404,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.8566102716721863,0.8583238461320983,0.8542348921877613,0.8763158535893738,0.8788715053606898,0.8648489553608252,0.010493914415444729,37,0.8842139128720996,0.8859892317856347,0.8865340872436985,0.8829730468899032,0.8852007031585909,0.8849821963899854,0.0012725699977125832
0.06043739318847656,0.0024100173359471516,0.9099690437316894,0.02299172727609502,euclidean,49,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.8532695357920268,0.8545083780697684,0.8529151747532205,0.8715839224797213,0.8687797731212087,0.8601943880575641,0.008203082475967086,39,0.879626985295939,0.8819607967725962,0.8803398367982992,0.8754943628062423,0.8755972767946162,0.8786038516935386,0.0026091355150382723
0.0560640811920166,0.006025854213626587,0.20804495811462403,0.004956729145788388,chebyshev,1,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.9128426382308201,0.9008239482012609,0.9058560609353818,0.9131295768638898,0.9178543187800263,0.9100937043329068,0.0060134623039622605,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05525808334350586,0.005045446515733196,0.34846954345703124,0.013059296219805483,chebyshev,4,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.8992220896810015,0.8870398407185889,0.8927188491658887,0.8968988887068835,0.8889483374323535,0.8929702255026333,0.0046053270688356076,26,0.9459446279641289,0.9436554950407264,0.9455422906807184,0.9472449602686125,0.946391222044522,0.9457557191997417,0.0011928019616886465
0.052466201782226565,0.003133795147397661,0.4089064121246338,0.006401096792959192,chebyshev,7,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.887998642538376,0.8776349581899631,0.8824004192652136,0.8942301849996213,0.888308532907615,0.8861091291540029,0.005655611247609156,30,0.9289961773644633,0.9280241357877367,0.9279961083831969,0.9267978047496676,0.9273138781611989,0.9278256208892527,0.0007425581793605823
0.050671958923339845,0.002782681593497956,0.468947696685791,0.014182152747331143,chebyshev,10,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.8798155553217916,0.8694688829962244,0.8609207389734017,0.8794285160351746,0.8778489711224503,0.8734948954426334,0.007327807224766845,35,0.9143792284391631,0.9110399587531353,0.9112834556073962,0.9082724305126748,0.9116283464018022,0.9113206839428344,0.0019401748467729105
0.050658655166625974,0.0014569511928027134,0.5296893119812012,0.017177793452448496,chebyshev,13,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.8705195803618702,0.8558253726567422,0.8468757037834495,0.8697344971553587,0.8717801006203262,0.8629417589239495,0.009903246650425825,38,0.9012144623316632,0.8986803787312,0.9015662986719152,0.8946489227036524,0.8972378051305286,0.898669573513792,0.0025722824934342695
0.051258516311645505,0.00342084890022067,0.550529146194458,0.006994286360019893,chebyshev,16,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.8594439755927761,0.8421570819444044,0.8405565606305793,0.86088564305248,0.8618853807917606,0.8529780446731545,0.00953949705370829,40,0.8875669169451245,0.8864268152594124,0.8902318990592458,0.8831049022261125,0.8860081521480981,0.8866677371275987,0.002310786136631845
0.04967308044433594,0.002705578245994027,0.5977962493896485,0.010243544625022308,chebyshev,19,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.8503789226634539,0.8379820438898489,0.8360451188587887,0.8478994785859135,0.8545705955864586,0.845368988963858,0.007176708949260429,41,0.8769901580179484,0.8780561973057538,0.8794993364248673,0.8746197477777279,0.8753644990263213,0.8769059877105236,0.0017696669009524572
0.05665125846862793,0.009346062404125638,0.6185455799102784,0.014122539126773921,chebyshev,22,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.8451058349088064,0.8305701230990744,0.8305969806198849,0.8395888993033133,0.8466608702360032,0.8385005569893572,0.006881475315953312,42,0.8678982132244202,0.8686398428414973,0.872504194577796,0.866431893813542,0.8667781137402416,0.8684504516394993,0.0021746244664447734
0.05385866165161133,0.005883530242263932,0.686577844619751,0.029808422733955803,chebyshev,25,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.8362650889471595,0.822945639671069,0.8277168478331183,0.8304598488212976,0.8390861558456455,0.8312902522331247,0.005806704450158817,43,0.8601896851803617,0.8630628838205328,0.8636215254791161,0.8595285629977265,0.8595517601496986,0.8611908835254871,0.0017812826005855925
0.050674057006835936,0.002854886808545383,0.7049155235290527,0.05624259173229907,chebyshev,28,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.8314353426241262,0.8180283802918782,0.8186569745607364,0.829236036536645,0.8318234630490646,0.8258322459295948,0.006185793121887194,44,0.8538929897048567,0.853879995110417,0.8561270704993688,0.8494636275847829,0.849815932089708,0.8526359229978266,0.002581931444258842
0.04786429405212402,0.0026065689681747015,0.7090982437133789,0.028004559795584437,chebyshev,31,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.8257915465290697,0.8135687327335811,0.8045924808902012,0.8281899824952991,0.8277183779550717,0.8199662098565246,0.009368036304307875,45,0.8480389995614392,0.847030087138865,0.847174095043829,0.8438709651683085,0.8430038453693363,0.8458235984563555,0.00199756062534037
0.05485744476318359,0.00413334034863851,0.7459909439086914,0.011130062310923736,chebyshev,34,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.8217470529680228,0.8067440807785328,0.8061146958592852,0.8196366106801266,0.8233658418967034,0.8155164134292433,0.007520169917630492,46,0.8406597487557326,0.8383058712159627,0.8406496566941037,0.8363639972312352,0.8372798893577688,0.8386518326509605,0.0017469480022687196
0.0512725830078125,0.002796097704162458,0.7675487041473389,0.013697874306062991,chebyshev,37,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.815652701740489,0.7966217171710572,0.8025866709424385,0.8111311989267006,0.8174183226555343,0.8086762638585091,0.007919971988160225,47,0.8340066822227087,0.8338539954299858,0.8353056974953134,0.829196887214491,0.8323492141368385,0.8329424952998675,0.00209425945757228
0.050064611434936526,0.003050867462663655,0.7835193157196045,0.011720768053092249,chebyshev,40,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.8110914098449337,0.7905386051157379,0.7980391784629322,0.8059717177734247,0.8120820793183593,0.803539032253267,0.008190171611471748,48,0.824982864368481,0.8276922214058418,0.8284907258801595,0.8220657091685654,0.8250834214858299,0.8256629884617755,0.0022738852312224347
0.05246729850769043,0.0028778565512051096,0.8196134090423584,0.019593592327686198,chebyshev,43,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.8019516651150141,0.7895786816703726,0.7906427930215473,0.7990779539296151,0.8078924583469957,0.797821286299204,0.006918473150705689,49,0.820858245598841,0.8227245225074505,0.8230688245739262,0.8156921581416057,0.8202263141268783,0.8205140129897404,0.0026406425528616184
0.04987483024597168,0.003405918770830925,0.8345700263977051,0.008037143890136569,chebyshev,46,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.8003411536205258,0.7827062295942373,0.7873205780849772,0.7958061665713269,0.8022405692789659,0.7936774211379575,0.007524804663024939,50,0.8156952444053619,0.817822196848432,0.8149913615662449,0.8117830074500544,0.8112436755208493,0.8143070971581885,0.002470088151266857
0.052855634689331056,0.004582703804934075,0.850526762008667,0.008830143665523912,chebyshev,49,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.7917771469056599,0.7787021298064776,0.780757851639846,0.7886592108929485,0.7925414523407286,0.7864838735002164,0.005706884434121761,51,0.8083631648929481,0.8116323775865459,0.8134870047308117,0.8063625478011213,0.8058236810663416,0.8091337552155536,0.002980734337283271
